legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | min_stop=300 | critical_value=0.3437565625,521.0,998.0,1877.0,1956.0,1970.0,1966.0,1931.0,1771.0,1379.0,763.0,478.0,337.0,300.0,300.0,300.0,300.0
