legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.05,13.0,35.0,309.0,931.0,1218.0,1174.0,944.0,676.0,480.0,273.0,177.0,124.0,92.0,71.0,54.0,45.0
