legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.05,2000.0,2000.0,2000.0,2000.0,1983.0,914.0,529.0,346.0,242.0,141.0,92.0,66.0,49.0,37.0,29.0,24.0
