legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | a=1 | b=1 | critical_value=0.05859375000088281,250.0,447.439352905813,323.7106584629006,268.53625715752275,252.24658988766325,250.01897497478492,250.00000000000009
