legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
max_sprt | alpha=0.03145654296875,0.04980227505669341,0.08475361847390177,0.4124352295160895,0.9999999999999961,0.9999999999999968,0.999999999999998,0.9999999999999997
