,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,10,0.0009677962837648478,0.0003367736670642531,0.0006429389177751028,0.0009677962837648478,0.0011801557691029354,0.0014335695168343435,0.0017349468860192044,0.0020921941373812946,0.002514335276325065,0.003011644865530078,0.0042800085906263005,0.006010385492563571,0.008346747941551661,0.011470901466292066,0.015610707810804812,0.02104974693484714,0.028138612789471884
bravo_without_replacement | p=0.7 | alpha=0.05,20,0.005465588473174531,0.0014149204186261837,0.003262842535736482,0.005465588473174531,0.006992248235261789,0.00887891394773437,0.011193075724567658,0.014010780734741725,0.0174168185973434,0.021504686338604046,0.03214126102548671,0.04682228811506666,0.06653025447123792,0.09225698640600094,0.12489676138450853,0.16510289707434592,0.2131124511050901
bravo_without_replacement | p=0.7 | alpha=0.05,30,0.0053220813399285525,0.001059740862237375,0.002895915522555736,0.0053220813399285525,0.007089066870442223,0.00933570307184552,0.012157635017827078,0.015659511064890594,0.0199529346548708,0.025153425553610154,0.038731352514004246,0.057210498032463294,0.08109239914180845,0.11029563494351924,0.14388693495008273,0.17988397249517926,0.21521960688107186
bravo_without_replacement | p=0.7 | alpha=0.05,40,0.0040243741449369356,0.0006193016802777494,0.002000124728230372,0.0040243741449369356,0.005574860902708382,0.0076045905779903375,0.01021706928810569,0.013523002420015974,0.017635555141790066,0.022663808567347444,0.03583161371780826,0.05346328456902202,0.07527462802462387,0.09994152394011319,0.12496216291742096,0.14684970799973343,0.1617345326726417
bravo_without_replacement | p=0.7 | alpha=0.05,50,0.002875340042247448,0.00034199697846595616,0.0013054343259038545,0.002875340042247448,0.004141989746689766,0.005851656350053221,0.00810979546404762,0.011027938812093133,0.014716526535030187,0.019275127888268052,0.03127148718484391,0.04709856659270242,0.06581455530294546,0.08521266115573484,0.10199929524023922,0.1125179742057854,0.11389446319431112
bravo_without_replacement | p=0.7 | alpha=0.05,60,0.002030536343616083,0.00018653144095868084,0.000841942624055221,0.002030536343616083,0.0030419510646704276,0.004451219114498535,0.006363720569543032,0.008890888611414035,0.012141002390123185,0.016206511860071778,0.026978769392016533,0.041008941145353056,0.05685952420113045,0.07176589727755799,0.08220046971961109,0.085070970046685,0.07908752333230412
bravo_without_replacement | p=0.7 | alpha=0.05,70,0.0014362582335859153,0.0001018036583624674,0.0005437107638012029,0.0014362582335859153,0.0022379728848227858,0.003392266432886945,0.005003419350406928,0.007182684546701509,0.010037446157277205,0.01365596507966892,0.023326826859018605,0.03578471308313971,0.049225276542821536,0.06055590358009912,0.06635268968718415,0.06440038495359851,0.0549608589419058
bravo_without_replacement | p=0.7 | alpha=0.05,80,0.0010217741875510988,5.5824306276686385e-05,0.00035301884115957236,0.0010217741875510988,0.0016562445870637779,0.0026009193460616704,0.0039582219442312215,0.005839155250626264,0.00835122952867916,0.011580929116496304,0.020300876793976543,0.03143039527307926,0.042892679386079685,0.051421970127286894,0.053889551225241666,0.0490371803692329,0.03840183504407631
bravo_without_replacement | p=0.7 | alpha=0.05,90,0.0007318713750047534,3.078753211768031e-05,0.0002306872339904594,0.0007318713750047534,0.0012343003348674094,0.0020084098543760825,0.0031541065836957843,0.004781932451796447,0.007000157365278992,0.009895265133728058,0.017802501117218948,0.027817878212971662,0.03766034585664592,0.04399455133953415,0.044088485992389355,0.03760231842389049,0.027010690402855156
bravo_without_replacement | p=0.7 | alpha=0.05,100,0.0005277637990861242,1.707570325267242e-05,0.00015170846513101283,0.0005277637990861242,0.0009262171898383744,0.0015618399906919141,0.002531436791425405,0.003944753370079435,0.005911116205730992,0.008518240842510563,0.015730132782573673,0.02480851229126742,0.033317697088468885,0.03792217666623047,0.03633368914602009,0.02903674615555738,0.019124927112463132
bravo_without_replacement | p=0.7 | alpha=0.05,110,0.00038296689144942306,9.5196706407147e-06,0.00010035680635538212,0.00038296689144942306,0.0006995084725495417,0.001222567125406774,0.0020453433655156844,0.0032763767489160846,0.005026094731061458,0.00738425343253033,0.013997991727823081,0.022283213567736784,0.02968615108167516,0.03291783656375795,0.03014793989810702,0.022569717716381322,0.013625275566645166
