,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,4,0.0625,0.04100625000000001,0.05308416,0.0625,0.06765201,0.07311616000000001,0.07890481000000002,0.08503056000000002,0.09150625000000004,0.09834496000000004,0.11316495999999998,0.1296,0.14776336,0.16777216000000003,0.18974736000000003,0.21381376000000007,0.24009999999999992
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,7,0.03125,0.018268284375000006,0.02543962816512,0.03125,0.034488724089959996,0.03795957055488001,0.04166899892252002,0.04562263678464001,0.04982515312500002,0.05428012384256003,0.06395540347391998,0.07464959999999997,0.08633635808768,0.09895604649984002,0.11240937202176,0.12655037775872005,0.14117879999999997
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,10,0.017578125,0.009155835775195317,0.013715419370430132,0.017578125,0.019779990284435906,0.022170818616565433,0.024755698101365367,0.027538371034850125,0.03052102036113282,0.03370404873731311,0.04066258970710443,0.04837294079999999,0.05675096024362618,0.06566248256706184,0.07491724935259837,0.0842643283329103,0.09338977619999997
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,12,0.021484375,0.011078561287986333,0.016736469077090206,0.021484375,0.024165873463504826,0.027054310930507586,0.03014803927446722,0.033442597784722,0.036930434636970724,0.0406006460878282,0.048426433501847575,0.056757583871999986,0.06536701714105848,0.07396222036353846,0.08218921702309058,0.08964226502117958,0.09588017023199998
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,15,0.011199951171875,0.005145818615749527,0.008362440677250053,0.011199951171875,0.01284465137940265,0.014644272234265062,0.01659938743422507,0.018708059781791925,0.020965523151016515,0.02336388539511727,0.02853455834926724,0.034085509005311994,0.03982071330128557,0.045483699453350165,0.050765073975699154,0.05531768759238615,0.058779992089160994
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,17,0.01386260986328125,0.00630548562709041,0.010333953285440359,0.01386260986328125,0.01589195917149323,0.01809677712630801,0.020471735051023295,0.02300748796861405,0.025690335156500706,0.02850195393347542,0.03441417018534792,0.040501386286202874,0.04644865944883786,0.051883243573057944,0.05639969287320681,0.05959526721015685,0.06111357379144732
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,20,0.007414817810058594,0.0030050501732807855,0.005297827127050825,0.007414817810058594,0.008666811346769623,0.010050661184615938,0.01156510871815394,0.013205657379129642,0.014964187225626898,0.016828632817750756,0.02080597392945587,0.024956165154668537,0.029032579930053794,0.03273671051871281,0.03574283510228747,0.03773332233145051,0.03844151421331311
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,22,0.009393453598022461,0.003768874985830186,0.006700807859585516,0.009393453598022461,0.010975148384928485,0.012712296540600099,0.014598500482326544,0.016622502927067996,0.01876779010859966,0.021012336128726543,0.025683259226217305,0.030351062150856412,0.034661369477309724,0.038221023632186095,0.0406440195328313,0.04160722369625875,0.04090765477594442
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,25,0.0051460862159729,0.001839675394360226,0.0035184771426845824,0.0051460862159729,0.00613039676632801,0.007231255229508171,0.008446943636019087,0.00977200138863937,0.011196770618709344,0.012707052392532791,0.015903662960211458,0.01915482271226491,0.02218985395981604,0.02470054373013096,0.02638184656130331,0.026982258094019825,0.02635503926431813
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,27,0.006642594933509827,0.0023509159702358234,0.0045344019810108355,0.006642594933509827,0.007909982867576127,0.009319207346863317,0.010864106819029032,0.012533022368336122,0.014308321426316153,0.016166135972951717,0.020003000718205346,0.023736139279906362,0.026992955165789197,0.029383917192650547,0.030566713471939483,0.030315021907685306,0.028576146623200804
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,29,0.007414702326059341,0.002597934822834445,0.005053363522301558,0.007414702326059341,0.008825874358860243,0.010385789054570202,0.012083248200419144,0.013900273582628783,0.0158117461280448,0.017785368691928323,0.021756467197477338,0.02543532347469229,0.02839498615248599,0.030227909127837065,0.030625806928331993,0.029453215785131548,0.02679408322869383
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,32,0.003928296500816941,0.0012263558160762415,0.002566060468824363,0.003928296500816941,0.004767543888819071,0.005713312100070715,0.006761356267801499,0.007902585916286224,0.009122592008944613,0.010401407945886091,0.013028492898108373,0.01552388025248988,0.017579607065682585,0.018891701875142365,0.019224491232457917,0.01847145259594226,0.016693859866964995
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,34,0.005034568021073937,0.0015560001784650326,0.003283442470353339,0.005034568021073937,0.006107716916766501,0.007310557106376521,0.008634267349459419,0.010063261581487064,0.01157474413861223,0.013138651022900773,0.01627006952031216,0.019099828595747964,0.02123256165397994,0.02231369550365757,0.0221154434404771,0.020605249845269288,0.017971900373178997
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,36,0.005617766277282499,0.001718882899287986,0.003657930397692072,0.005617766277282499,0.006812501349109196,0.008144351333982943,0.00959976639050822,0.011157112146840365,0.012786392983014375,0.014449503552962832,0.017690012418487312,0.020459836402332197,0.022327449982667006,0.022946445564040654,0.02215031719144111,0.02001235605160878,0.016845144561223938
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,39,0.0029866161457903218,0.0008142161957648667,0.0018639187827782333,0.0029866161457903218,0.0036927402685985517,0.00449583282231891,0.005390337903379234,0.006365065521334045,0.007402725910044873,0.008479834679233467,0.010630143912887986,0.01253055703660916,0.01387112960459236,0.014390755674486253,0.01395251398895681,0.012594233866936267,0.010531683664293459
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,41,0.003845160739729181,0.0010377912918201472,0.002395888747855212,0.003845160739729181,0.004752368412283898,0.005778961707321128,0.0069148824272612175,0.008142345979882342,0.009435435606828104,0.010760270053080924,0.01333556775270229,0.01548733532119258,0.01682992566653633,0.017075017470075473,0.01612391133558407,0.01411320749852419,0.011389697316565169
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,43,0.00431496041369428,0.0011529421937180233,0.0026843153608120895,0.00431496041369428,0.005330877028332434,0.006474656093440785,0.007731803987704282,0.009078695528488065,0.0104823695409335,0.011901074730291648,0.014581798811654608,0.016684386847269073,0.017798352001167594,0.01765899319327015,0.016241104533060234,0.013785004921837126,0.010736278910581012
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,46,0.002308641448323101,0.0005496230147544479,0.0013765405672001058,0.002308641448323101,0.002908069331721687,0.0035969490805197735,0.004369181563396515,0.005212408718324335,0.006107549824628012,0.007028854810172851,0.008818323749541909,0.010283534342745494,0.01112798232047093,0.01114546128513025,0.010295608256680498,0.008730605988418667,0.006755239945217545
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,48,0.002988568524536106,0.0007043797047888934,0.0017790998240829793,0.002988568524536106,0.0037630304577930982,0.004648850625161345,0.0056356049369236435,0.006704351489398911,0.007827245269881817,0.008967925607965832,0.011123207632306079,0.012779691362137205,0.013575581273365885,0.013296803272366263,0.011963040776807836,0.009837166020686476,0.0073455918813765545
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,50,0.0033734158501079747,0.0007871340358133779,0.002004986958344265,0.0033734158501079747,0.004245908628142181,0.005239101678593805,0.0063384186787674,0.00751925859314724,0.008746832307483588,0.009976985815553611,0.01223415510952976,0.013848357340551502,0.014441103297332404,0.013832362837678911,0.012120794550998104,0.0096648595296499,0.006964865666354921
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,52,0.0036317284491251822,0.0008389331841006793,0.0021550612170830796,0.0036317284491251822,0.004569202211418374,0.005631251012832636,0.006799204889558619,0.008043222644477516,0.009322437532420045,0.01058628389835548,0.012833784561233123,0.014312417009807364,0.014651400460109583,0.013724051068550859,0.011712710816058455,0.009056448370393733,0.0062984765600667
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,55,0.001908398142379697,0.00039279024583435825,0.0010854030403734721,0.001908398142379697,0.002448062011122314,0.0030725461526641324,0.003773577986448928,0.004535456917958586,0.0053347365697888815,0.006140699863817242,0.007622643802628177,0.008664052547018037,0.008996875662967484,0.00850727316869198,0.007292388759579953,0.005633409520404985,0.003892229646371204
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,57,0.0024534827807135007,0.0004999308280353223,0.0013931877119223795,0.0024534827807135007,0.003146028779783186,0.003943819378590598,0.004833938021406531,0.005793575327110062,0.00678988161994623,0.007780949471609945,0.009548978832329798,0.010693166762595449,0.010900364613151003,0.010079682987417167,0.00841524348062821,0.00630382625827187,0.004203313392141033
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,59,0.0027591602439594846,0.0005565946431436656,0.0015642570358523715,0.0027591602439594846,0.0035365748008195,0.004428080407469874,0.005416624204701679,0.006473693746880426,0.007559469281167607,0.008624366408392222,0.010463768321347672,0.011544403087520378,0.011552346645104619,0.010446799245278452,0.008494609899327214,0.006170452688240568,0.003970680719000301
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,61,0.0029657790057383733,0.0005922922903250208,0.0016787056502308387,0.0029657790057383733,0.0037998894191551705,0.004752060198115478,0.0058012861507654384,0.006913939832894961,0.008044301951768355,0.00913670824063856,0.01095941199127872,0.011912545655975272,0.011702195581456295,0.0103487424290138,0.008195739502643613,0.005772949678491381,0.00358513996937044
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,64,0.0015582965237366168,0.00027728418422273725,0.0008453988891903619,0.0015582965237366168,0.0020356761706101113,0.0025925739949258743,0.003219401834269291,0.0038982729958907543,0.00460285780977194,0.0052993156622332385,0.006508693687581413,0.007210549664299429,0.007185146544224254,0.006414330434826754,0.0051021854099245765,0.00359059877082063,0.0022152602406686067
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,66,0.002004874656545128,0.0003531810697704469,0.001085933846184336,0.002004874656545128,0.0026180146018558613,0.003330219480798723,0.004127109865849942,0.004983345020393639,0.00586272978321281,0.0067198195156798375,0.008159588039386063,0.008905877757570489,0.008711802711736053,0.0076055551369106356,0.005892182699521665,0.004020896408431656,0.0023940938063288313
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,68,0.0022576234778947327,0.00039372854244733833,0.0012208778892989368,0.0022576234778947327,0.002946881000685535,0.003744050657326673,0.004630672168068508,0.0055756669739983455,0.006535809107230166,0.007458003629202805,0.008953024950642206,0.009627471675133671,0.009245014487510576,0.007892919474259604,0.005955570024121167,0.003940996539966029,0.002264564714285961
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,70,0.0024309714370974447,0.00041972074685213575,0.001312517625387835,0.0024309714370974447,0.003171883220515078,0.0040250810676143904,0.004968280393330116,0.005965361297232004,0.00696727410900505,0.007915012926025696,0.009393672466315763,0.009952033422560678,0.009381476969725104,0.007832645684931413,0.005756182071987802,0.0036936290666306536,0.002048294341861668
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,73,0.0012799988893744383,0.00019691004786115805,0.0006623853006591928,0.0012799988893744383,0.001702838047970322,0.0022006059360345927,0.0027629652249462444,0.0033705581743233765,0.003995034310605678,0.004600447539583673,0.005590625673924456,0.00603662282764483,0.005772419911753226,0.004865087480370728,0.003591046546081379,0.002302188110185749,0.0012683217024263165
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,75,0.0016499867372337098,0.0002512892631353556,0.000852483769280355,0.0016499867372337098,0.002194170912212773,0.0028321595318986613,0.0035487875284825323,0.004317022086782175,0.0050983138697951276,0.005844826689169561,0.007022124908957669,0.007470267184245362,0.007012357582486494,0.005779682483920348,0.004155035500869013,0.002583036538167444,0.0013733447459476768
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,77,0.001862007946607929,0.0002807438195432704,0.0009604876127228038,0.001862007946607929,0.002475128652326729,0.003190974709043255,0.003990384950494973,0.004840574740801043,0.00569590634784003,0.006500898862909394,0.007721592928025273,0.008092979588625577,0.00745762271301447,0.006011011007874161,0.004208803592386918,0.0025371754978049848,0.0013018469597678196
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,79,0.002009660139841494,0.0002999759845408149,0.0010349930394975716,0.002009660139841494,0.0026703310991025315,0.0034384999549449645,0.0042913071605897605,0.005190982940439293,0.006086100550050547,0.006915366360282793,0.008120546663872918,0.008385341738515588,0.007585370080102475,0.005979034755408473,0.004077393177998954,0.0023834743334198052,0.0011802671177143446
bayesian_with_replacement | a=1 | b=1 | critical_value=0.05,81,0.002121543364536641,0.00031350969571271683,0.001090865723831359,0.002121543364536641,0.002817868067768759,0.003624122674357305,0.004513907079442301,0.005444907158746541,0.006360680953990618,0.007195238306155776,0.00835317992626372,0.008498089373996385,0.007546426495914351,0.005817050559642314,0.0038636228901891096,0.0021900733296430115,0.0010466196600877624
