,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=5000 | alpha=0.1452421875,20,0.0058278968516716,0.009487492611768397,0.018679127160318686,0.028254362142076557,0.04199310136691606,0.07221119363800117,0.23699994138770575
clip     | n_total=5000 | alpha=0.1452421875,40,0.006399189428159496,0.012288089057923595,0.029313468434107162,0.048548816829037146,0.07686285639738635,0.13743147313960796,0.35912587395362133
clip     | n_total=5000 | alpha=0.1452421875,60,0.0035321493874016247,0.007879944012830972,0.02216545477791387,0.0393444419908737,0.06470207891121907,0.1149764286906425,0.1977600565061061
clip     | n_total=5000 | alpha=0.1452421875,80,0.004563751620191394,0.011010491827151903,0.03284073952026861,0.05829565866898349,0.09285134858795589,0.14802586215683985,0.12936798508449132
clip     | n_total=5000 | alpha=0.1452421875,100,0.004243473387090054,0.010985138884517383,0.03424049457988688,0.06006850482248443,0.09135416845478615,0.12728170643761244,0.05037868545413413
clip     | n_total=5000 | alpha=0.1452421875,120,0.0015095899989652857,0.004500514135340708,0.016249937453908934,0.030091792836934205,0.04664841878699708,0.062345527794262785,0.013868484881633593
clip     | n_total=5000 | alpha=0.1452421875,140,0.0017789930281001149,0.005742133259065329,0.021985346515671304,0.04067008725870245,0.06093825567996491,0.07270753486223742,0.008004017437718421
clip     | n_total=5000 | alpha=0.1452421875,160,0.0016218950997103827,0.005625805597077908,0.022524248896854664,0.041150915609026624,0.05877774231190085,0.061026374508807185,0.002967264141222113
clip     | n_total=5000 | alpha=0.1452421875,180,0.003011923256815073,0.010458682936703788,0.03946420319732283,0.06659839557829139,0.08483242337177552,0.06966538794337943,0.0011962864904787663
clip     | n_total=5000 | alpha=0.1452421875,200,0.0019086339686646045,0.0070452705317776915,0.02722440908066455,0.04459284896863436,0.0530095976635617,0.036410691492042006,0.00023169411573598667
clip     | n_total=5000 | alpha=0.1452421875,220,0.0014867547042742538,0.005895868251988721,0.02376569731682737,0.038330504591480644,0.04325137794979589,0.025624791578293893,6.906143961949496e-05
clip     | n_total=5000 | alpha=0.1452421875,240,0.00119318401570799,0.0050887649631091,0.021422067302459165,0.03403725862490712,0.03646651290299113,0.018634933305252142,2.1204594637948184e-05
clip     | n_total=5000 | alpha=0.1452421875,260,0.0009688674594948166,0.004447108260790748,0.019561862490004234,0.030620170949999474,0.03113928595250607,0.013711316218311682,6.541840993743498e-06
clip     | n_total=5000 | alpha=0.1452421875,280,0.001691831761226821,0.007781525106447397,0.032221668881764746,0.04647088885837627,0.04197454853553975,0.014488378107563427,2.33422454473361e-06
clip     | n_total=5000 | alpha=0.1452421875,300,0.0010343839671092053,0.005067985845637622,0.021493293170375922,0.03002810055563856,0.025216133203418492,0.007212762304302444,4.086099347830951e-07
clip     | n_total=5000 | alpha=0.1452421875,320,0.0007910066012249333,0.0041744564663796285,0.01848734348964138,0.025402193079982295,0.020191086913070075,0.004944659742165897,1.1357348256927791e-07
clip     | n_total=5000 | alpha=0.1452421875,340,0.0013388521217453735,0.0070838726512485635,0.029506113748740966,0.037291719803390605,0.026257441350818377,0.005011583625367543,3.776414779419151e-08
clip     | n_total=5000 | alpha=0.1452421875,360,0.0008028005723043484,0.004530239751404032,0.01932502664741579,0.02362852324470551,0.01542930033995429,0.0024258032696344465,6.2143910674744196e-09
clip     | n_total=5000 | alpha=0.1452421875,380,0.0006069832812532987,0.003694995374825801,0.016467519247748134,0.019784943702612585,0.012205295011135877,0.0016348489938366431,1.6505481970399308e-09
clip     | n_total=5000 | alpha=0.1452421875,400,0.0010203020517049843,0.006230947157382206,0.02609744452796641,0.028793478526971086,0.015693286442108528,0.0016287801109349286,5.239281393901152e-10
clip     | n_total=5000 | alpha=0.1452421875,420,0.0006081526920115056,0.00396680980041066,0.01701964621743309,0.018145429320762796,0.009150732010021843,0.0007778289452272565,8.224966509288426e-11
clip     | n_total=5000 | alpha=0.1452421875,440,0.000972826852008046,0.006365198555200856,0.025629325754293743,0.02504757693289293,0.011131294561535228,0.0007292692747451746,2.395591023102925e-11
clip     | n_total=5000 | alpha=0.1452421875,460,0.0005663145884039334,0.003959840203729438,0.01632371672760541,0.01539522375062733,0.006316441706278698,0.00033721124652724065,3.544241927609451e-12
clip     | n_total=5000 | alpha=0.1452421875,480,0.00042108314191701427,0.0031842778637163876,0.013723094588978154,0.012696518809313278,0.0049040254631136015,0.00022108558383885965,8.703720745491711e-13
clip     | n_total=5000 | alpha=0.1452421875,500,0.0007005843540558828,0.005320118412369273,0.02151464219021475,0.018224595697308266,0.006189766447651677,0.0002139865808065793,2.5474662599271536e-13
