legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.018554687500962893,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1600.0,1100.0,900.0,600.0,400.0,300.0,300.0,200.0,200.0,200.0
bayesian | a=500 | b=500 | critical_value=0.045898437500908204,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1600.0,1200.0,900.0,600.0,500.0,400.0,300.0,300.0,300.0,200.0
bayesian | a=1000 | b=1000 | critical_value=0.07421875000085155,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1600.0,1200.0,1000.0,700.0,500.0,400.0,400.0,300.0,300.0,300.0
