legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.018554687500962893,1.700510419234623e-05,0.001735405111768731,0.04985558448488877,0.19722639171062886,0.5002700817671225,0.8121273193796588,0.9633351841068754,0.9966279724847341,0.9998625342182014,0.9999999830459274,0.9999999999999465,0.9999999999999994,0.9999999999999996,1.0,1.0000000000000002,0.9999999999999996
bayesian | a=500 | b=500 | critical_value=0.045898437500908204,5.231704417987362e-07,0.0007009222704022694,0.04977586649885511,0.21566375408135804,0.5406325241498889,0.8434600289782528,0.9730447120282348,0.9978506328476041,0.9999248946650205,0.9999999933397484,0.9999999999999836,1.0,1.0000000000000002,0.9999999999999999,0.9999999999999997,0.9999999999999998
bayesian | a=1000 | b=1000 | critical_value=0.07421875000085155,1.5170455114975683e-07,0.0005531689748669306,0.04994672249309002,0.220602668666312,0.5507575542814891,0.850767293581626,0.9751204402549836,0.9980876421963019,0.9999357655680995,0.9999999947637632,0.9999999999999903,0.999999999999999,1.0,0.9999999999999996,0.9999999999999997,1.0000000000000007
