,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,9,0.001939089222107731,0.0007500389880935683,0.0013420778496928214,0.001939089222107731,0.0023180470065300085,0.002761461002902434,0.0032787277198492375,0.003880394254801199,0.004578273390783802,0.005385567726213056,0.007388973668563095,0.010029366096083169,0.013477392098442056,0.017941482048970146,0.023674579970746557,0.03098180092946687,0.04022910811579901
bravo_without_replacement | p=0.7 | alpha=0.05,12,0.002177969360164532,0.0007499758828959653,0.0014443399493109454,0.002177969360164532,0.002655018763128501,0.003221500650118856,0.00389122580007753,0.004679619658310508,0.005603827129379877,0.006682809823359397,0.009390532888932792,0.012993674147644704,0.017715680488403097,0.023811633930319723,0.03156427905209025,0.041275754410062815,0.05325345987930837
bravo_without_replacement | p=0.7 | alpha=0.05,14,0.0038121953343811994,0.0012989976289079618,0.002523620693316563,0.0038121953343811994,0.004645701563454557,0.0056305750131081635,0.006787988013709378,0.008140902570598655,0.009714007715712373,0.011533604979321481,0.016024424656490673,0.02184755833242409,0.029243741680341852,0.038442100242648644,0.0496346945462794,0.06294297693128047,0.07837592120820837
bravo_without_replacement | p=0.7 | alpha=0.05,17,0.0026048145912498538,0.0007900129824011553,0.001652087492363096,0.0026048145912498538,0.0032371131590220197,0.003996186086082129,0.004901253387802617,0.005973138535705314,0.0072341259759763675,0.008707742428878423,0.012391245951173756,0.01722254318345521,0.0233897803467696,0.031044183767839323,0.040265920113328586,0.05102296916142755,0.06312566563239477
bravo_without_replacement | p=0.7 | alpha=0.05,19,0.003834358367923753,0.001150696798448171,0.002427569375926403,0.003834358367923753,0.004763622278738877,0.005874061320333133,0.007190546000729091,0.008739081891011719,0.010546332289360565,0.012639007201229664,0.017783037834009554,0.02435349906148381,0.03247024861846409,0.04214735372981707,0.05324554135736134,0.06542651918530473,0.07811804602045014
bravo_without_replacement | p=0.7 | alpha=0.05,22,0.0023753975042195307,0.0006343707697844471,0.0014407611936055448,0.0023753975042195307,0.003009534832879522,0.0037800659418183815,0.004707683925712592,0.00581414052034595,0.007121772121617268,0.008652881520214999,0.012469795577417645,0.01740949162484228,0.023551279921927747,0.03086598706537072,0.03917135970019951,0.04809464901374669,0.057053845748718426
bravo_without_replacement | p=0.7 | alpha=0.05,24,0.003337653591640305,0.0008819255613942918,0.002020743086871298,0.003337653591640305,0.004227378383456633,0.005303798238210917,0.00659262992601984,0.008119823352610921,0.009910641009088433,0.011988536859077624,0.017082274580657197,0.023498489024952624,0.03120721034059978,0.03999806263783578,0.04943868685637291,0.05885957740222811,0.06738097416376294
bravo_without_replacement | p=0.7 | alpha=0.05,27,0.002005210699399016,0.00047141517701390666,0.0011629900217186343,0.002005210699399016,0.002590132211727528,0.003310161215323019,0.004186169416098706,0.005239493969626152,0.006491136701577608,0.00796076278822928,0.011618588571820108,0.016294028413451997,0.02195598968506346,0.02841312499272134,0.035279214147500085,0.04196797294530779,0.047732527959203734
bravo_without_replacement | p=0.7 | alpha=0.05,29,0.00277379444252921,0.0006451705456917103,0.0016058159359345935,0.00277379444252921,0.003581840330628957,0.004572480388851527,0.005771452671946005,0.007203913587200897,0.008893095929851286,0.010858714429185186,0.015669509076179294,0.021651716560730214,0.028641426844520538,0.036246553038914615,0.043831870617444826,0.05055810301427133,0.055487325008137064
bravo_without_replacement | p=0.7 | alpha=0.05,32,0.001648808318732358,0.0003411436305022792,0.0009143386589180221,0.001648808318732358,0.002171439882582621,0.002823691921951967,0.0036262522042871687,0.004599773254839667,0.005763768330708766,0.0071352596124380505,0.010546771923857372,0.014857539492979358,0.01994178894427812,0.025481158426929502,0.030953571022886102,0.03567399115585708,0.03889704840874542
bravo_without_replacement | p=0.7 | alpha=0.05,35,0.0011313614673492858,0.00020819606568683876,0.0006009397780487857,0.0011313614673492858,0.0015196200552298781,0.002012973249325079,0.0026302380298760023,0.00339060214144496,0.004312610154783061,0.0054128792272226806,0.008195645589286085,0.011770929366721194,0.016030619671591608,0.020682036548407338,0.025238035120895723,0.02906271729242123,0.03148180235591586
bravo_without_replacement | p=0.7 | alpha=0.05,37,0.0016274049475011913,0.0002962598474625526,0.0008628077327391977,0.0016274049475011913,0.002185274126505815,0.0028915641807543617,0.003771029383523876,0.0048479239580920515,0.006144328469229217,0.007678124288259234,0.011494418443505393,0.01626561537605714,0.02174587730234287,0.027435302957083896,0.03260417742040072,0.03640213175618358,0.03804699521996987
bravo_without_replacement | p=0.7 | alpha=0.05,40,0.0009920129698909735,0.00016058762782411107,0.0005037296818595705,0.0009920129698909735,0.001358617909505507,0.0018313456654675728,0.002430106290137137,0.0031749359142290165,0.0040846633890184005,0.005175236913574538,0.007936350560399668,0.011450228806652921,0.015532749011052524,0.01978655130322219,0.02362112553930152,0.02635027451140545,0.02736041428478933
bravo_without_replacement | p=0.7 | alpha=0.05,42,0.001387332937062119,0.0002221539735278973,0.0007031387023120992,0.001387332937062119,0.0018995057962573544,0.0025576441255816718,0.0033874037823767716,0.004413589541341081,0.005658078652058989,0.0071373218923426315,0.010821819284084988,0.015383099696350142,0.02048500292819212,0.025517334277932107,0.02966544240602949,0.032083941247022095,0.03214177237763364
bravo_without_replacement | p=0.7 | alpha=0.05,45,0.0008337791676091205,0.00011870124520386359,0.0004047083739881716,0.0008337791676091205,0.00116437908957549,0.0015971753311558197,0.0021523795227084827,0.0028501526095272237,0.0037090037203774007,0.004743787436093603,0.007368221524711492,0.010678879395369758,0.014429489991336225,0.018148478383718154,0.021194299524536903,0.022902250013060645,0.022792383150147328
bravo_without_replacement | p=0.7 | alpha=0.05,47,0.0011591930304744036,0.00016323420834748431,0.0005615885947192133,0.0011591930304744036,0.001618386907011447,0.0022175307182527677,0.0029827008343218894,0.003938904231380198,0.00510764592197853,0.006504004620551068,0.009988264489427153,0.014262564803781786,0.01891786253294586,0.02326625155983798,0.02645903895651637,0.027718189051017635,0.02661309311325014
bravo_without_replacement | p=0.7 | alpha=0.05,50,0.0006941712737989133,8.688922456489069e-05,0.0003220541953678331,0.0006941712737989133,0.0009885313378693798,0.0013799047020791103,0.0018886006026825584,0.002534782181445743,0.0033366263850876784,0.004308019950319248,0.006777555953861772,0.009867559713663059,0.013280753917592177,0.016491799822570187,0.01883975851403522,0.01971875526079362,0.01880723347928493
bravo_without_replacement | p=0.7 | alpha=0.05,52,0.0009638263530962029,0.00011932231837112464,0.0004462967310749839,0.0009638263530962029,0.0013721738781642598,0.0019133723460349622,0.0026137630277830014,0.0034985201964488643,0.00458889382447117,0.00589888610340534,0.009175600736199902,0.013161641975868712,0.017388546208601124,0.021113552401080683,0.023486651003780834,0.023830671544475976,0.02192678057533074
bravo_without_replacement | p=0.7 | alpha=0.05,55,0.0005768092171296316,6.346170119948596e-05,0.0002557559685209041,0.0005768092171296316,0.0008376325922805794,0.00118994797340885,0.001654082907847924,0.0022501982312089007,0.002996232137151273,0.0039053140971959384,0.006223296111482458,0.009101956013050631,0.012202024196398107,0.014959665785396504,0.016716201378698916,0.01694561361615829,0.015488030390619023
bravo_without_replacement | p=0.7 | alpha=0.05,57,0.0008010702972036573,8.716578930850015e-05,0.00035450142510368095,0.0008010702972036573,0.0011630057847120507,0.0016504052076345783,0.002289799615352803,0.0031065606280831826,0.0041218453216787425,0.005348892239971828,0.008427422884717047,0.012143455405412035,0.0159797781652389,0.019155832503141183,0.02084264866849768,0.02048155350889963,0.01805797866691121
bravo_without_replacement | p=0.7 | alpha=0.05,60,0.00047964023105193766,4.6372464837135766e-05,0.00020323589687420147,0.00047964023105193766,0.000710316216266556,0.0010269687598821113,0.0014499009823110566,0.0019992936785445045,0.002692954473183705,0.003543464964651917,0.005719695419265605,0.008403665694949368,0.011221388684010836,0.013582191827764824,0.014844785443399747,0.014574025799788774,0.012763547678996434
bravo_without_replacement | p=0.7 | alpha=0.05,62,0.00066671285292454,6.374579436291019e-05,0.0002819477047036793,0.00066671285292454,0.0009871159304322954,0.0014256423603709887,0.0020089596247856237,0.002762673186226521,0.0037079989404121307,0.004857694011325153,0.007752445233863854,0.01122178916457835,0.014708294515068315,0.01740657721537536,0.018524105377289095,0.017628377191257753,0.014891747208761562
bravo_without_replacement | p=0.7 | alpha=0.05,65,0.0003995786824707113,3.393879409067685e-05,0.00016178497872135816,0.0003995786824707113,0.0006034904722830463,0.0008880193070099437,0.001273411924008272,0.001779892203128467,0.0024252353164477547,0.003221661420214774,0.005267640462734286,0.007774949607404529,0.010340763474799022,0.01235656134397142,0.013208999641639909,0.012558324738848518,0.01053745976161277
bravo_without_replacement | p=0.7 | alpha=0.05,67,0.0005560688328836782,4.6704947797616045e-05,0.00022469865693797815,0.0005560688328836782,0.0008396401919561405,0.0012341978097737017,0.001766496186635963,0.002462400891245282,0.0033433135695942395,0.004421751408469211,0.007148117676353851,0.010394293592837878,0.013569486589239146,0.015853448749673312,0.016500588294157965,0.015205819610861974,0.012306357515288283
bravo_without_replacement | p=0.7 | alpha=0.05,70,0.00033365330072929,2.4889899149587697e-05,0.0001290749896113895,0.00033365330072929,0.0005139404476971644,0.000769709263083756,0.0011211203419467086,0.0015884567425883051,0.0021895425824165144,0.0029363956656780813,0.004863551419446683,0.007211482764306793,0.009553296553027956,0.011269601125648157,0.011782267705610647,0.010847184074901857,0.008719524747761553
bravo_without_replacement | p=0.7 | alpha=0.05,72,0.0004649102414693451,3.429328333114114e-05,0.00017949109416467692,0.0004649102414693451,0.0007159561246393354,0.0010711308589757753,0.0015572251598656172,0.002200376802531287,0.003022273283883243,0.004035393501977047,0.006608202132463618,0.009653181905097718,0.012551730766659278,0.014476436992334762,0.01473563779970932,0.01314875915752346,0.010194125934112749
bravo_without_replacement | p=0.7 | alpha=0.05,75,0.0002792966226973014,1.829408697671712e-05,0.00010322448777468134,0.0002792966226973014,0.00043878286552543087,0.0006688688698713403,0.0009895988524738415,0.0014213223392034817,0.0019819764567412545,0.002683509555704525,0.00450252430828476,0.006706883208405602,0.008849517130318696,0.010305606955395898,0.010537114594616731,0.009393041597190295,0.007232904545056224
bravo_without_replacement | p=0.7 | alpha=0.05,77,0.0003896679268254347,2.5236193896529346e-05,0.00014372419286150074,0.0003896679268254347,0.0006120430031495172,0.000932004753013406,0.0013763269982234678,0.0019714181031335065,0.0027393266879296167,0.003692659357439919,0.006125591137405193,0.008989241990093572,0.0116417250664362,0.013254445502143792,0.013194109879652373,0.011399121210764194,0.008465276473988502
bravo_without_replacement | p=0.7 | alpha=0.05,80,0.00023437844274193593,1.347607516580407e-05,8.274934432136069e-05,0.00023437844274193593,0.0003755654511588612,0.0005827333839472443,0.0008757789129778668,0.0012751169706535946,0.0017988458876636937,0.0024589541113001685,0.004179541431338504,0.006254476472596888,0.008219708143968203,0.009449254180094156,0.009448288099892368,0.008154626355840284,0.006014509296978347
bravo_without_replacement | p=0.7 | alpha=0.05,82,0.0003274093654118942,1.861198901065476e-05,0.00011535785495459063,0.0003274093654118942,0.0005245244785018475,0.0008130131330456774,0.001219577490163443,0.0017708830758337245,0.0024893932716734896,0.0033879775756416445,0.005693402982567273,0.008393419059872469,0.010826566760136892,0.01216772894227668,0.011844561163214423,0.009907306784039293,0.0070467493075765065
bravo_without_replacement | p=0.7 | alpha=0.05,85,0.0001971615251289197,9.948363039701806e-06,6.649029339421239e-05,0.0001971615251289197,0.00032224899892491747,0.0005089608332007298,0.0007770144253546538,0.0011468819196851314,0.0016368572551511192,0.002259058338301362,0.003889934510300772,0.005847985846017103,0.00765481681839124,0.008686632576322559,0.00849364552908933,0.0070971069316676134,0.005013326091052872
bravo_without_replacement | p=0.7 | alpha=0.05,87,0.0002757527133247496,1.3755515251231307e-05,9.280172062509034e-05,0.0002757527133247496,0.00045060841895107047,0.0007109553132294667,0.00108336858374053,0.001594747935504146,0.002268006842422171,0.0031163866682208676,0.005305382673543161,0.007857414191217734,0.010094516324211078,0.011198688825952256,0.010659752306816211,0.008631751562538155,0.005879688577673876
bravo_without_replacement | p=0.7 | alpha=0.05,90,0.00016623907983457392,7.35917107081178e-06,5.354483715354146e-05,0.00016623907983457392,0.00027715420428471875,0.00044559304693778985,0.0006910620561482903,0.0010340766504118915,0.0014931491138831991,0.002080598963596334,0.0036295370208673013,0.005481772453717601,0.007146756575153092,0.008005519171408468,0.007654182583021597,0.006191446070011342,0.00418835860436237
bravo_without_replacement | p=0.7 | alpha=0.05,92,0.00023277173179053732,1.0186504872078106e-05,7.48179507227554e-05,0.00023277173179053732,0.00038800033620873045,0.0006231634114235051,0.0009646544525933561,0.0014395769746991024,0.0020713146393884834,0.0028735674959808996,0.00495600955418144,0.007373862975276854,0.009435205593911635,0.010331996245508854,0.009616436560231473,0.007537909078156189,0.004916851327391439
bravo_without_replacement | p=0.7 | alpha=0.05,95,0.00014047426792566616,5.454326261618398e-06,4.3210444407202927e-05,0.00014047426792566616,0.000238903004453818,0.00039100145208729016,0.0006160341224416102,0.0009345413551358364,0.0013652668021798828,0.0019207891628592406,0.0033947044514067385,0.005150881544201664,0.006688449835723334,0.007395340217264657,0.006913748806405596,0.0054135558068358226,0.003506711924275403
bravo_without_replacement | p=0.7 | alpha=0.05,97,0.00019690964715104463,7.557566611324297e-06,6.044229562674665e-05,0.00019690964715104463,0.0003348179877402206,0.0005474206239650885,0.0008608762330099511,0.0013024563100093058,0.0018960222618897879,0.002655800970129024,0.004640481263388878,0.006936334138941746,0.00883961107898672,0.009554446150261384,0.008694905884952923,0.006597146658994706,0.004120326013497236
bravo_without_replacement | p=0.7 | alpha=0.05,100,0.00011894790014311875,4.04978110579832e-06,3.493937812999377e-05,0.00011894790014311875,0.00020636484227739248,0.00034383336449443364,0.0005503462931564228,0.0008464472980524461,0.0012511164235659484,0.0017772368055854327,0.0031822803560225842,0.004851007322248449,0.006273764128095788,0.006847015583010908,0.006258673538400261,0.0047434753851230155,0.002941970007451695
bravo_without_replacement | p=0.7 | alpha=0.05,102,0.00016690663097109363,5.616818296178126e-06,4.892207331127593e-05,0.00016690663097109363,0.00028951623598872224,0.00048188517129219135,0.0007698865715973055,0.0011809202651298103,0.0017393227358530575,0.002459900110732313,0.0043546492629536445,0.006539255235505938,0.00829993489639098,0.008854718823745287,0.007878489444821711,0.005785731373636522,0.003459643082565048
bravo_without_replacement | p=0.7 | alpha=0.05,105,0.00010091530870508799,3.011922235302875e-06,2.8303536769968005e-05,0.00010091530870508799,0.00017861081048689052,0.0003029642391898417,0.0004926686697349069,0.0007682472782887292,0.001148915001901377,0.0016478942684906809,0.0029895431708179877,0.00457842721358976,0.00589741002139531,0.00635277004829911,0.005677393786789922,0.004164646927608883,0.0024728750107049467
bravo_without_replacement | p=0.7 | alpha=0.05,107,0.00014174073257231147,4.1811393107482166e-06,3.966815800013314e-05,0.00014174073257231147,0.00025082407923623305,0.00042502445042594055,0.0006898817294765682,0.0010728819836373971,0.001598825837588169,0.0022831378137916146,0.0040949398531171955,0.006177814202322625,0.007809457627123937,0.00822312509070064,0.00715308201641419,0.005083958468869431,0.0029102533938554173
bravo_without_replacement | p=0.7 | alpha=0.05,110,8.577156665640956e-05,2.243484606217608e-06,2.2967353719459236e-05,8.577156665640956e-05,0.00015487577942399942,0.00026745718825307017,0.0004418830652327488,0.0006986308744133457,0.0010571436723624346,0.001531009253353119,0.0028141494906098975,0.004329928724012204,0.0055548317076894735,0.005905947748757183,0.005160118483720351,0.0036633047506189863,0.002082272406667253
bravo_without_replacement | p=0.7 | alpha=0.05,112,0.00012058052250654403,3.1170323989704854e-06,3.221805238730306e-05,0.00012058052250654403,0.00021769310128064292,0.0003755599190337111,0.0006193433541979395,0.000976572296543958,0.001472493954263579,0.0021231792041192608,0.0038582757007933266,0.00584785879090847,0.007362391651797018,0.007651367179539545,0.006506729045654465,0.004475425365727215,0.0024523189715272525
bravo_without_replacement | p=0.7 | alpha=0.05,115,7.302373313028692e-05,1.67346861183173e-06,1.8666984961938966e-05,7.302373313028692e-05,0.00013452761385284693,0.00023652944919874642,0.00039704690381998285,0.0006364858041325032,0.0009745063342516292,0.0014250803101024587,0.0026540805592187118,0.004102739106510087,0.005242103535806362,0.00550084407244203,0.004698538859862999,0.003227971494070282,0.001756275698415067
bravo_without_replacement | p=0.7 | alpha=0.05,117,0.00010274739794694671,2.3269111797314647e-06,2.6207539388629954e-05,0.00010274739794694671,0.00018925574617648425,0.0003324217330257396,0.0005569897240601362,0.0008904876041503805,0.0013585863685405604,0.0019780217560688776,0.003642004062727422,0.005545803239151738,0.00695374676858064,0.007132326776349184,0.005929273190453939,0.003946436245672449,0.002069757507720583
bravo_without_replacement | p=0.7 | alpha=0.05,120,6.226880241061996e-05,1.2499084360012093e-06,1.519433256635562e-05,6.226880241061996e-05,0.0001170423392763915,0.000209524930588979,0.0003573632214875917,0.0005808653250223574,0.0008998942282408915,0.0013288181525278626,0.0025075945210147423,0.0038944619042393285,0.004955837556204232,0.0051325592851918025,0.004285584240022342,0.002849046800070469,0.0014836072187529178
bravo_without_replacement | p=0.7 | alpha=0.05,123,4.355521582728948e-05,7.747837838554688e-07,1.0166771799835404e-05,4.355521582728948e-05,8.354446702046012e-05,0.00015243084511684985,0.0002646505196203963,0.000437352822164539,0.0006880382791106696,0.0010304438181178081,0.0019930181691617606,0.003157023094056006,0.004077277149168643,0.004263799362752617,0.003575863828513205,0.0023744104618002486,0.0012276547053819192
bravo_without_replacement | p=0.7 | alpha=0.05,125,6.40667398548231e-05,1.1260934493232989e-06,1.4921174687990559e-05,6.40667398548231e-05,0.00012287062269124104,0.00022396268762759285,0.00038813380013087457,0.0006397024090406402,0.001002823419907121,0.0014952938009673816,0.002859215654043732,0.004461403991659263,0.005654255465885982,0.005779278178821306,0.004717059188900264,0.0030342589243664495,0.0015121192792838564
