legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,45.0,60.0,72.0,82.0,92.0,107.0,125.0,150.0,183.0,261.0,301.0,278.0,203.0,135.0,95.0,72.0
bravo_without_replacement | p=0.55 | alpha=0.05,304.0,419.0,452.0,459.0,463.0,463.0,459.0,452.0,440.0,385.0,302.0,235.0,189.0,157.0,134.0,115.0
bravo_without_replacement | p=0.51 | alpha=0.05,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,496.0,492.0,483.0,451.0,408.0
