,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
max_sprt | alpha=0.05,500,0.006332154396816294,9.45794112081859e-07,0.000337939283164286,0.006332154396816294,0.020653310543202418,0.05617539973807281,0.128267109583789,0.24797524612015637,0.41052552131519593,0.5908428862819505,0.8741833892812892,0.9808493939235193,0.9986852117997468,0.9999622818949322,0.9999995805446592,0.9999999983354205,0.9999999999978617
max_sprt | alpha=0.05,1000,0.004730011448295792,3.523287281769448e-09,5.7540555504567585e-05,0.004730011448295792,0.02369109349102857,0.0809336224078331,0.191041956611677,0.31705738062953664,0.37872257813963656,0.33549983377101356,0.12286240281641937,0.019127474520773586,0.0013147573382727615,3.7718098894007695e-05,4.1945534037861955e-07,1.664579288445978e-09,2.13853243091387e-12
max_sprt | alpha=0.05,1500,0.0031122114976589936,1.4427526243536261e-11,9.859968775282319e-06,0.0031122114976589936,0.021829643025300677,0.0837328630845551,0.17842208066457543,0.21566891777083566,0.15201945609479445,0.06462321428387179,0.0029197924836591974,2.312198365818638e-05,3.086181824903004e-08,6.1736819811553885e-12,1.6067604162883182e-16,4.595503617019477e-22,1.17457106184715e-28
max_sprt | alpha=0.05,2000,0.0024967512035042757,8.50766226000789e-14,2.288330428392808e-06,0.0024967512035042757,0.022838108789948745,0.09048456025803604,0.15823247132244106,0.12520742365496265,0.04629243276310951,0.008296736982302199,3.4220721304703935e-05,9.570730508489047e-09,1.6215395233670014e-13,1.3872088432824985e-19,4.812712662009434e-27,5.1793721970232126e-36,1.2393597017358641e-46
