legend,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=10000 | alpha=0.07198291273303221,9.179109608660717,9.179109608660717,9.179109608660717,9.179109608660717,9.179109608660717,9.179109608660717
