,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | alpha=0.05 | n_total=5000,8,0.00390625,0.005345972853145602,0.008373393789062506,0.011142915711200092,0.014683043760432096,0.021834010558489603,0.05764800999999997
clip     | alpha=0.05 | n_total=5000,12,0.001953125,0.002886476355590772,0.005015244209958987,0.007098749563206715,0.009891131409874007,0.015819114447886477,0.047455841831999974
clip     | alpha=0.05 | n_total=5000,15,0.0018310546875,0.0028098115435862808,0.005120250885605003,0.0074380875392019066,0.010587541244614711,0.017330472642237554,0.05232006561977998
clip     | alpha=0.05 | n_total=5000,18,0.0015106201171875,0.0024069609951099936,0.004600161401899675,0.006858409112539253,0.009973025528219529,0.0167078788786597,0.050760927664310534
clip     | alpha=0.05 | n_total=5000,21,0.0011968612670898438,0.0019801382487577373,0.003969076759576564,0.0060732350563956015,0.00902180313837545,0.015469163489254,0.04729610979873904
clip     | alpha=0.05 | n_total=5000,24,0.0009337663650512695,0.0016040867006882808,0.0033721880998709318,0.005295691262180796,0.008036475536113736,0.0141032175682882,0.04339374734969551
clip     | alpha=0.05 | n_total=5000,27,0.0007245093584060669,0.0012923243372080697,0.0028493476737930065,0.004592366974513649,0.007119496277904207,0.012787361463754636,0.03959499123117109
clip     | alpha=0.05 | n_total=5000,30,0.0005615763366222382,0.0010400979361360947,0.0024051276115660304,0.003978410009604874,0.006300745445718484,0.011582510542006296,0.03609211834554724
clip     | alpha=0.05 | n_total=5000,32,0.0008715607691556215,0.001611638675817673,0.0036954062822973912,0.006053432659057792,0.009461863269317503,0.0169405246212344,0.04705226483815198
clip     | alpha=0.05 | n_total=5000,35,0.0005688582314178348,0.0010922246302006802,0.002626615155526578,0.004415869624636982,0.007051165498379577,0.01292082342491236,0.03611554956368218
clip     | alpha=0.05 | n_total=5000,37,0.0008331260032719001,0.0015970671662507371,0.003808362528904709,0.006340539147076104,0.009992252750939266,0.017833316277247643,0.04443039322245614
clip     | alpha=0.05 | n_total=5000,40,0.0005241265353106428,0.0010432455735212252,0.0026091053841325825,0.004458202591857644,0.007177393146928228,0.013110357438328923,0.03287100152145971
clip     | alpha=0.05 | n_total=5000,43,0.0003760090207833855,0.0007771173029774722,0.0020383634216674254,0.003574621560531309,0.005879044117732055,0.01099090898591241,0.027732075557340446
clip     | alpha=0.05 | n_total=5000,45,0.0005596901410740429,0.0011548897954658695,0.003003766743600382,0.005216542690070889,0.00846743695344268,0.015417653525678547,0.03467456756448586
clip     | alpha=0.05 | n_total=5000,48,0.00035430823103865805,0.0007591228085197131,0.0020707499960538017,0.003690833930656125,0.006120169122616251,0.011405355566319612,0.02581380114100221
clip     | alpha=0.05 | n_total=5000,50,0.0005096802497313035,0.0010902677751697825,0.002949031605349851,0.005205283289527311,0.008518749473519311,0.015461822017494598,0.0311923294633388
clip     | alpha=0.05 | n_total=5000,53,0.000316316367952596,0.0007025786494898065,0.001993109536665761,0.003610575115628644,0.00603639393044771,0.011213507885285507,0.022765594268120345
clip     | alpha=0.05 | n_total=5000,55,0.00045027543985068363,0.0009985184965811498,0.00280881383505576,0.00503890628225642,0.008314383019019106,0.015042962195301046,0.027221676679798294
clip     | alpha=0.05 | n_total=5000,58,0.0002772444375131536,0.0006383790235342715,0.0018833689998920757,0.003467600183768577,0.005845107146404188,0.010823679128923912,0.019710914562668037
clip     | alpha=0.05 | n_total=5000,60,0.00039273125166490886,0.0009028504123140153,0.002641211822303977,0.0048157611643942794,0.008011631336177914,0.014449166871169034,0.02345409510235213
clip     | alpha=0.05 | n_total=5000,62,0.0004817026805339405,0.0011056151328678674,0.0032071703516730475,0.005790977053262775,0.009508246179180922,0.016701738724662168,0.024164708979030298
clip     | alpha=0.05 | n_total=5000,65,0.00028008733422805934,0.0006675077203750422,0.002030786722665152,0.003763348219127497,0.006312373553826843,0.011348358715646743,0.016523547681921845
clip     | alpha=0.05 | n_total=5000,67,0.0003863948722005561,0.0009193878278017115,0.0027735589063679106,0.005089974326769431,0.00842609663476885,0.014753878979739978,0.019147869911576146
clip     | alpha=0.05 | n_total=5000,70,0.00023236080077513523,0.0005740743879336833,0.0018163384810944297,0.0034210171858323367,0.005785432257219047,0.01036799286320616,0.013541266963231203
clip     | alpha=0.05 | n_total=5000,72,0.0003242536618918861,0.0007998246206326132,0.0025093081868699965,0.004680374272317978,0.0078118464340649705,0.013634901092690797,0.0158730582923722
clip     | alpha=0.05 | n_total=5000,75,0.00019632877947196,0.0005028422460834044,0.0016545540560176089,0.003167289890649534,0.005400458605858419,0.009647349934940123,0.01130230467093906
clip     | alpha=0.05 | n_total=5000,77,0.0002749588052011804,0.0007031046905804528,0.00229403384226641,0.00434885354644179,0.00731829929134958,0.012732889628569447,0.013296274164325321
clip     | alpha=0.05 | n_total=5000,79,0.00033388270593900904,0.0008524145618223903,0.0027577907314117168,0.005177312476959687,0.008598690530607961,0.014570972702642522,0.013562368496112325
clip     | alpha=0.05 | n_total=5000,82,0.00019248612288759055,0.0005102632280219481,0.0017313891345752356,0.0033359384718254846,0.005659990290606258,0.009816371989361692,0.009194928622186311
clip     | alpha=0.05 | n_total=5000,84,0.0002640035841920452,0.000698729762685356,0.002350933152992552,0.004485715571981569,0.007511418232599062,0.01268810263676204,0.01059346525367162
clip     | alpha=0.05 | n_total=5000,86,0.00031589494221270916,0.0008347312342876194,0.0027848917878728276,0.005262206474817661,0.008696623187994681,0.014307534769700673,0.01064756210670828
clip     | alpha=0.05 | n_total=5000,89,0.00018014181002317037,0.0004942610935094352,0.0017294501721890974,0.0033538828454529337,0.005662397711504461,0.009534405579627314,0.007140512000091889
clip     | alpha=0.05 | n_total=5000,91,0.0002453846542820951,0.0006721928296392635,0.0023322555003787568,0.004479030999703333,0.007463269200611095,0.01223944646721751,0.008170366098708774
clip     | alpha=0.05 | n_total=5000,93,0.00029189184278717025,0.0007983126416720592,0.0027465396899788324,0.00522350397563011,0.008590125827485277,0.013720552924640117,0.008163856488789535
clip     | alpha=0.05 | n_total=5000,96,0.00016562148671551567,0.0004703332029860587,0.0016971040878379546,0.003312568013473442,0.005565088982397021,0.009097525810883923,0.005447502069421582
clip     | alpha=0.05 | n_total=5000,98,0.00022482136321128065,0.0006374279595570699,0.002280681145210297,0.004408481316591192,0.0073095201989835335,0.01163802998735046,0.006211515710493109
clip     | alpha=0.05 | n_total=5000,100,0.00026658094330188635,0.0007546180776045333,0.002677264567534551,0.005124881533201467,0.008386413150471419,0.01300487771508139,0.006186833060613298
clip     | alpha=0.05 | n_total=5000,103,0.0001508298901693241,0.000443326233373188,0.001649595580872354,0.003240785589358598,0.005417668594854599,0.008598477316616358,0.004116556056921468
clip     | alpha=0.05 | n_total=5000,105,0.00020432261278541827,0.0005995936461843974,0.0022122881741629204,0.004304102648991048,0.007101291063346772,0.010977055147446119,0.0046842745171943
clip     | alpha=0.05 | n_total=5000,107,0.00024180812863746931,0.0007084611779644088,0.0025919782619622206,0.004993906253294565,0.00813181773388744,0.012242654290955115,0.004656676699910188
clip     | alpha=0.05 | n_total=5000,110,0.00013657309662044517,0.0004154781881909839,0.0015942392427767676,0.0031524107505061156,0.005243964746083293,0.008080287420974847,0.003092983971588917
clip     | alpha=0.05 | n_total=5000,112,0.00018477115598591605,0.0005612053735282865,0.0021352941446321325,0.004181336521654971,0.006864748681937362,0.010302226786640509,0.0035150052238348815
clip     | alpha=0.05 | n_total=5000,114,0.000218402476278821,0.0006622924059621018,0.0024987124804198503,0.004845535800205014,0.007851341799667382,0.01147597954891807,0.003490025845076806
clip     | alpha=0.05 | n_total=5000,117,0.00012321493684352497,0.00038796583954411716,0.0015351469933812412,0.0030553133742784455,0.0050574028844752135,0.007565759447762167,0.0023154838991682634
