legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.09465625,0.012638138659706203,0.02877150613074517,0.04924233332841664,0.06419296332174769,0.0835088510867164,0.1084769817368827,0.14084971122531406,0.18308909389248315,0.23875993209728513,0.41420065008760093,0.7372246949760545,0.9999999999999994,0.9999999999999993,0.9999999999999997,0.9999999999999993,1.0000000000000002
bravo    | p=0.55 | alpha=0.20123901367187497,0.0014605161856958559,0.012269241389425976,0.049814988265136265,0.09972724190093593,0.19920950524933456,0.39907732793682477,0.7866250769020253,0.9999999999999991,0.9999999999999982,0.999999999999999,0.9999999999999998,0.9999999999999999,0.9999999999999994,1.0000000000000007,0.9999999999999993,1.0000000000000002
bravo    | p=0.52 | alpha=0.43153826904296877,0.0005036616908032211,0.008084156421737612,0.04985722375544112,0.12372047685341953,0.30700238830746784,0.7386319381821477,0.9999999999999989,0.9999999999999991,0.9999999999999983,0.9999999999999989,0.9999999999999993,0.9999999999999996,0.9999999999999992,1.0,1.0,1.0
