,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,50,0.012272311174207885,0.0013630008054459272,0.005440543432425316,0.012272311174207885,0.017868700203441,0.02550185343536773,0.03569144678781572,0.04900695086299,0.06604316381106146,0.08738569214008286,0.14501664336855147,0.22459576830425182,0.3255358757193258,0.44290719408727547,0.5676241547457461,0.6881920692263326,0.7936062680058149
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,60,0.010551829158484705,0.0011104695284218928,0.004660689682884799,0.010551829158484705,0.015252895001788754,0.02147873541266273,0.029474107340289324,0.03942419967076863,0.051411684491341376,0.06537263595775333,0.09800866171757304,0.1328233219774748,0.1625038701120899,0.1790466818751357,0.17699144336749834,0.15614928458050667,0.12208648638101254
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,70,0.0037906462112318653,0.00029044073734277694,0.0015008849719315813,0.0037906462112318653,0.005738133475066557,0.008414247944411422,0.011956462755943626,0.016468396773504465,0.02199090413217952,0.0284723754483839,0.04350627972061328,0.05870342879104052,0.06978488148891371,0.07280574743458945,0.06628609292713968,0.052260110678496896,0.03531427898260048
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,80,0.0020613419702134824,0.00011028918698216425,0.0007196263730159304,0.0020613419702134824,0.0032949310827715727,0.005073547462131769,0.0075288355770187195,0.0107703870462314,0.014856439461585462,0.019761807249493515,0.031355163378309556,0.0429705535480084,0.05071596133847743,0.05130127204553125,0.04416411111993532,0.0320478014343021,0.019354554509615454
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,90,0.003983253617701338,0.0001819108550902075,0.0013276995643188595,0.003983253617701338,0.006462535351452988,0.01004588549445903,0.014969038997781176,0.021387893626277597,0.029309419804537346,0.03852629789192128,0.05873763926462563,0.07567852859929619,0.08210533941721279,0.07457430849428498,0.05623378337405222,0.03480647063660487,0.01741981798439696
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,100,0.0015597719322004958,4.928073517227554e-05,0.0004579438184311906,0.0015597719322004958,0.0026699284112668763,0.004350605191759104,0.006751993158387939,0.009983997233758788,0.014068989244921221,0.018894758534246242,0.02949048514945774,0.03787292824040695,0.03982884599461996,0.0340405777340277,0.023390735065293086,0.01273488837933368,0.0053883692351254
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,110,0.0028585380467186835,7.5507254036265e-05,0.0007962372333737196,0.0028585380467186835,0.0049778081040263164,0.00820244463896408,0.012796863480626013,0.018909987135166374,0.026473302080621028,0.035114420826670815,0.0525160200244099,0.0630837154112366,0.06052476439761621,0.04597666512228717,0.027311316731067597,0.012475577618013675,0.004285927164090476
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,120,0.0010833805039675655,1.9117100350609326e-05,0.0002627487183897969,0.0010833805039675655,0.0019997719231843727,0.0034679534353176094,0.005653669962993086,0.008668385820164777,0.012502560373154368,0.016964120025687406,0.02598137394964351,0.031028066495724243,0.028690895491248824,0.0203187166128439,0.010852544605861134,0.004281707104834192,0.0012138676549224413
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,130,0.001965250510823601,2.8272337335504334e-05,0.0004486976606654778,0.001965250510823601,0.003700845101774983,0.006504054471268127,0.01067502157798133,0.01637042352728403,0.023462181003287584,0.03142756450369381,0.04599248570305552,0.05109538374823434,0.042748003150733585,0.026603234627439132,0.01210294570899118,0.0039316751137770285,0.0008839551485225207
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,140,0.0007296972952651967,6.727765317221424e-06,0.00014308227014541472,0.0007296972952651967,0.001464674190160886,0.002721831601125792,0.004686409236727137,0.007480016054351374,0.011070369599088341,0.015192258712542917,0.022782290589725484,0.025093837838889996,0.020104044720145788,0.011541190303732525,0.004648595280874353,0.0012767289587766709,0.00023016765807276805
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,150,0.0013163639409288401,9.60134512055786e-06,0.0002407499873848461,0.0013163639409288401,0.0027047576559437437,0.005106976236920991,0.008868662365390075,0.014172975322560392,0.020849630679058942,0.028233992831791108,0.040328532323054715,0.04106253421825303,0.029479525774179772,0.014674942751725413,0.0049475159151412965,0.001094135098443978,0.00015207440609978518
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,160,0.0016050748438146435,9.35430997961884e-06,0.0002755542685803533,0.0016050748438146435,0.003361146211976697,0.006414476628047753,0.011166539002677793,0.01774262929615166,0.025738106905444088,0.03408557604996688,0.04539979573588695,0.04162497415940861,0.025930080943613112,0.010760307420677843,0.0028930946502079705,0.0004853278324828702,4.828772163959593e-05
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,170,0.0005379355044682642,1.8752591097948357e-06,7.758029509099081e-05,0.0005379355044682642,0.0012110449881039132,0.00246098869675304,0.004518890253286485,0.007502634915698844,0.011266225736990527,0.015299751002762228,0.020821865127039797,0.018748715360696493,0.010997274173404558,0.004104359583934427,0.0009429033835778037,0.00012744232112669177,9.533465826806004e-06
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,180,0.0009291973199239572,2.4310804169255944e-06,0.00012302718006129568,0.0009291973199239572,0.0021533423245034115,0.004464323970079504,0.008289841831066262,0.013797769738276509,0.02059134153343789,0.027550647224288547,0.03545241285554043,0.029122108957649346,0.015010637544909063,0.004730071739813355,0.0008783568302557344,9.14017584795168e-05,4.977767077458311e-06
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,190,0.0010983306153034978,2.1707087707935844e-06,0.00013426283524279323,0.0010983306153034978,0.0026086938997258685,0.005488040472991515,0.010239252959638751,0.016955760453372663,0.02492858243514229,0.032533811151840994,0.038639156263961055,0.02808499873098399,0.01224406630141105,0.0031058633138586313,0.0004391391105927839,3.262485526991241e-05,1.1747570167507919e-06
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,200,0.00035083472774589524,3.777526405571634e-07,3.4964778344567874e-05,0.00035083472774589524,0.0009063934439218433,0.002050146801311372,0.004065736245681939,0.007075647641637047,0.010809643577934038,0.01449369699326195,0.017549767164960595,0.012394573830318618,0.004985933068946444,0.0011020864067973297,0.00012720168574737064,7.1434644206471615e-06,1.7706414501517142e-07
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,210,0.000592142507684065,4.4550996058261847e-07,5.303422718987769e-05,0.000592142507684065,0.0015866320832263016,0.003681621419358039,0.0074102516268811525,0.012950935220485208,0.01966155154640729,0.02592321146320449,0.02940034225394896,0.01861822089418731,0.0064135676576438615,0.0011550858471713898,0.00010278765420065765,4.177454696417666e-06,6.949760743051229e-08
bayesian_with_replacement | a=1 | b=1 | min_stop=50 | critical_value=0.021362304697072752,220,0.0001943122968202144,7.295889649725111e-08,1.3790677440694895e-05,0.0001943122968202144,0.0005728332106787237,0.0014430089035273779,0.003112100576268751,0.005752991372131631,0.009119861930198805,0.012394372553868879,0.014357611616120751,0.008790805228509236,0.0027589620509042164,0.0004235559587113801,2.9740645952622273e-05,8.690762843457597e-07,9.252798492634321e-09
