,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | n_total=5000 | alpha=0.07312109375,8,0.003884403449743898,0.005318369338923207,0.008335062278188452,0.011064730094647122,0.014625938545810164,0.021759101343927143,0.05750965283908036
clip     | n_total=5000 | alpha=0.07312109375,11,0.003878943021101597,0.005515938822288449,0.009069746487745726,0.01235657482845583,0.01669331517551775,0.025424963669656395,0.06766800670814889
clip     | n_total=5000 | alpha=0.07312109375,14,0.0031465739267908304,0.004647458740978166,0.00801791113042926,0.011211104139734866,0.015479805787869571,0.024137691545678984,0.06469123655280691
clip     | n_total=5000 | alpha=0.07312109375,17,0.002416059910724502,0.0037066073841921197,0.006709913948731703,0.009629451026245872,0.013589465084671648,0.021694868727438466,0.05855134203584441
clip     | n_total=5000 | alpha=0.07312109375,20,0.0018253510553134938,0.0029088835179108975,0.005525684559128273,0.008139193195629403,0.011740240780185285,0.019189695784668077,0.05215326013928246
clip     | n_total=5000 | alpha=0.07312109375,23,0.0013749074727700135,0.0022760627920016094,0.004537202492292268,0.006859736035928372,0.010113674797346971,0.016925772378752944,0.046323232249053686
clip     | n_total=5000 | alpha=0.07312109375,26,0.0010377092922952086,0.0017845846015548115,0.0037334474632225766,0.005793840946390469,0.008731426922461821,0.01496184616155928,0.04123594766077433
clip     | n_total=5000 | alpha=0.07312109375,29,0.000786321463189665,0.0014048569465550005,0.0030845999514161468,0.004913669994077999,0.0075692504407015955,0.013280833524093774,0.0368603977841959
clip     | n_total=5000 | alpha=0.07312109375,31,0.0012008131649810206,0.002142443831055026,0.004665779566722239,0.00736221175986305,0.011192936596867665,0.01912917728602652,0.04731524932355084
clip     | n_total=5000 | alpha=0.07312109375,34,0.0007689565446533487,0.001425386264200045,0.003258160592807829,0.005277433356374746,0.008201598361341227,0.014352677406368307,0.03574835701923023
clip     | n_total=5000 | alpha=0.07312109375,36,0.0011119422840667574,0.002058357925771353,0.004666726690322812,0.0074875275565761705,0.011484150889064966,0.019574969307215376,0.04344302479310963
clip     | n_total=5000 | alpha=0.07312109375,39,0.0006884625786194561,0.001324164866055638,0.003151302287298494,0.005190365284683898,0.008137859283417162,0.014203790310606241,0.03174065296760806
clip     | n_total=5000 | alpha=0.07312109375,42,0.00048724329778303705,0.000973757190407849,0.0024326534639040475,0.004113233058749877,0.006592628394653721,0.011783021342192626,0.02651333206089268
clip     | n_total=5000 | alpha=0.07312109375,44,0.0007191350427959465,0.0014352758326635286,0.003556530048371715,0.005956709585022504,0.009422429064022473,0.016402659840709065,0.0328786491551668
clip     | n_total=5000 | alpha=0.07312109375,47,0.0004496465887016554,0.0009325362764062787,0.00242588353426387,0.004171197791371624,0.006745157709946852,0.012024229111353387,0.024267617629477312
clip     | n_total=5000 | alpha=0.07312109375,49,0.0006422261697812162,0.0013301740313091902,0.0034322412464890956,0.005845805724698091,0.0093293789270789,0.016197915493879687,0.02911697249537744
clip     | n_total=5000 | alpha=0.07312109375,51,0.0007913114083553235,0.001636791886440088,0.004189141811113269,0.0070674702493310915,0.011131267751574452,0.018822729330444307,0.030132918118727807
clip     | n_total=5000 | alpha=0.07312109375,54,0.00045913268492848134,0.0009869307257856887,0.0026519752913061476,0.004593431651291069,0.007396142150324927,0.012807498108698813,0.02064133487506609
clip     | n_total=5000 | alpha=0.07312109375,56,0.0006332040892860465,0.0013593261990344971,0.0036230335786340854,0.006216005054757946,0.009877510082921651,0.016658119994935338,0.023905387681125188
clip     | n_total=5000 | alpha=0.07312109375,59,0.0003786520357055889,0.0008447910303357075,0.0023641819530261453,0.004164515909729919,0.0067655001345715195,0.011684476698977677,0.016879819694425473
clip     | n_total=5000 | alpha=0.07312109375,61,0.0005272844599166988,0.0011748744502605294,0.0032613136157893085,0.005690445519580661,0.00912316698587712,0.01534483749480467,0.019735210600750733
clip     | n_total=5000 | alpha=0.07312109375,64,0.0003169850820967616,0.0007340759677629934,0.0021397195541825137,0.003833284026467337,0.006283209625586741,0.01082278085423616,0.014011376251173824
clip     | n_total=5000 | alpha=0.07312109375,66,0.0004426606367534936,0.001023803414310449,0.002960094506766148,0.005252773406965751,0.008496871007587838,0.014253170512154597,0.016424749176784947
clip     | n_total=5000 | alpha=0.07312109375,68,0.0005356707261922273,0.001237333062385281,0.003548508910785776,0.006237269911855824,0.009956803360762545,0.016265138395128793,0.016681851791139662
clip     | n_total=5000 | alpha=0.07312109375,71,0.00030623727792691716,0.0007352510914541794,0.002214359628378553,0.003996458889271147,0.006522656509720766,0.01091215092029531,0.011264274354898107
clip     | n_total=5000 | alpha=0.07312109375,73,0.00041855443611119736,0.0010036415532582298,0.00299823082945326,0.005359899857787727,0.008632899606502337,0.014064221808614354,0.012919088116887002
clip     | n_total=5000 | alpha=0.07312109375,76,0.00024826744562128823,0.00061881698114416,0.0019414841795294168,0.003563854149282174,0.005868886372218804,0.009792026099763963,0.009052498746750839
clip     | n_total=5000 | alpha=0.07312109375,78,0.0003440307908276045,0.0008564359243518072,0.0026652881062145094,0.004846112739447816,0.0078754606428677,0.01279539644905459,0.010524387017177927
clip     | n_total=5000 | alpha=0.07312109375,80,0.0004137152289961307,0.0010286171055794288,0.003175249095596007,0.005718564558367225,0.009170887291529295,0.014509092206946001,0.010616565508281444
clip     | n_total=5000 | alpha=0.07312109375,83,0.00023524025610019802,0.0006080133038684286,0.0019713377295160687,0.0036457169089398815,0.005977996690252614,0.009686118738034901,0.0071320878009225085
clip     | n_total=5000 | alpha=0.07312109375,85,0.0003204909759744272,0.0008273285269963319,0.0026607522887195207,0.004873995213213361,0.007886703344556788,0.01244309563657263,0.008149286584940909
clip     | n_total=5000 | alpha=0.07312109375,87,0.00038096163976641376,0.0009822086559473661,0.0031333276662016004,0.005685148243401274,0.009077893175083592,0.013945913514879362,0.008122987349279699
clip     | n_total=5000 | alpha=0.07312109375,90,0.00021476336564080008,0.0005756592406654787,0.0019289912421329542,0.003594158288186924,0.00586815454085218,0.009232856059013016,0.005410917765416972
clip     | n_total=5000 | alpha=0.07312109375,92,0.0002910902569797093,0.000779290492777072,0.002590260879306386,0.004780404494961011,0.0077018959366523,0.011799097767849221,0.00614871705173086
clip     | n_total=5000 | alpha=0.07312109375,94,0.00034451340049501927,0.0009211785607999906,0.003037137248653239,0.005551832130668891,0.008826594132069997,0.013165915356192935,0.006100154234247381
clip     | n_total=5000 | alpha=0.07312109375,97,0.0001934715479954538,0.0005378625021958497,0.001862917167081586,0.0034971539904286356,0.005685194901197215,0.008685268923454312,0.004048383934514697
clip     | n_total=5000 | alpha=0.07312109375,99,0.000261585272890203,0.0007263393768938014,0.0024954110745053063,0.0046399462164801765,0.007443259418051259,0.011071218809538848,0.004587443708497407
clip     | n_total=5000 | alpha=0.07312109375,101,0.00030890936370263686,0.0008567006156030375,0.0029195030381202226,0.005376825978480128,0.008511203140545535,0.012325589072490315,0.004539551082163256
clip     | n_total=5000 | alpha=0.07312109375,103,0.00034812962855609793,0.0009642957836729898,0.0032596019715281106,0.005945992830679684,0.009287509602677607,0.013094548383080011,0.004286260941560603
clip     | n_total=5000 | alpha=0.07312109375,106,0.00019044715791648845,0.0005485303431906771,0.0019480603957658922,0.0036494904940571962,0.005829002571934081,0.008417253257752376,0.002771270589707564
clip     | n_total=5000 | alpha=0.07312109375,108,0.00025402758332046337,0.0007307763626230157,0.0025743316161639476,0.004776787638207666,0.007528416154048952,0.01058380515043942,0.0030963896716969842
clip     | n_total=5000 | alpha=0.07312109375,110,0.0002968015263385918,0.0008527991748106146,0.002979902903543917,0.0054766089544735184,0.008516874103309795,0.011656564006022833,0.003029997853527735
clip     | n_total=5000 | alpha=0.07312109375,113,0.00016486251767749649,0.0004925988745856529,0.0018085706298411799,0.0034137645704814886,0.005428776307683626,0.007609998023876229,0.0019893833895738896
clip     | n_total=5000 | alpha=0.07312109375,115,0.0002213240521616037,0.0006605159923951687,0.002405495497454997,0.004497173881639993,0.007056748053165735,0.009630011789134101,0.002236355224400819
clip     | n_total=5000 | alpha=0.07312109375,117,0.00025969015823958883,0.0007740928008218572,0.002796343336872021,0.0051779661282020314,0.00801707254253152,0.01065044202088544,0.00219691974696862
clip     | n_total=5000 | alpha=0.07312109375,119,0.0002909958036190063,0.0008663764782521744,0.0031043985289004616,0.005693460329020732,0.008698005947065083,0.01124840958227351,0.002060737946532848
clip     | n_total=5000 | alpha=0.07312109375,122,0.00015832352252093945,0.0004902267152875089,0.0018458679959736718,0.00347703283347909,0.005432071649977784,0.007195053376378728,0.0013253737897353606
