legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian_with_replacement | a=1 | b=1 | critical_value=0.0030517578224389654,52.0,163.0,619.0,800.0,867.0,884.0,874.0,838.0,760.0,519.0,337.0,234.0,172.0,132.0,104.0,83.0
