legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05832865464687347,10871.760425490858,10691.967875855205,10449.662701928502,10264.95046191662,10018.58003818867,9689.930113826076,9251.441762310287,8666.435884281747,7887.470474780506,5556.5668637550025,2517.981289121523,564.8686975766991,114.37746618475394,62.13968673966842,45.87587187859154,36.423059927505484
bravo    | p=0.55 | alpha=0.05953515625,10998.030678811558,10938.90709729031,10478.82333593117,9688.190036739967,8190.935770092131,6017.249292422489,3681.541392891043,1862.902013857506,843.0899310781609,276.94868179247686,190.60191671429823,150.3630055730957,124.2221336682674,105.82676929649604,92.17729605094976,81.645681242586
bravo    | p=0.52 | alpha=0.15904492187499997,10999.852268848534,10969.588027965863,10487.405825502612,9524.805555240364,7717.295773861953,5290.432838166442,2986.1823091146075,1443.5656950047478,704.9414616475448,337.85121026661295,257.9121883539735,211.0032582613793,178.55325674088763,154.7558555976331,136.5515068023414,122.16468225578335
