,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
kaplan_markov | alpha=0.05,10,0.030625637593093627,0.04950466667420663,0.03731882391584792,0.030625637593093627,0.027660284001930373,0.02492920854819781,0.022418246882251674,0.02011381742857476,0.018002909142623032,0.016073069267671596,0.012709501704042532,0.00993419320042295,0.0076663712628039045,0.005833020659506188,0.004368491640254608,0.003214108155252358,0.002317776074255109
kaplan_markov | alpha=0.05,15,0.03790462334050083,0.06830616578437464,0.048507476819567394,0.03790462334050083,0.033312122727884516,0.029158094159885052,0.025416054331371882,0.02205921786123026,0.019060789906243304,0.016394226365434347,0.011953110810300049,0.008536464795828912,0.005960454424048059,0.00406009612692015,0.0026910521337435893,0.0017301708008200462,0.0010750061315013648
kaplan_markov | alpha=0.05,20,0.025379727553031525,0.04973354850172512,0.03379550479073795,0.025379727553031525,0.021797338149519608,0.01860557838691441,0.015781160365513396,0.013298922889353299,0.011132532369423947,0.009255109419533293,0.006260133861101613,0.004106935672061694,0.002606771770377152,0.0015960480441491974,0.000939282414558839,0.0005290351698472378,0.0002836882024954274
kaplan_markov | alpha=0.05,25,0.017105781791933138,0.0364859599005728,0.02371394810242142,0.017105781791933138,0.014352136385935221,0.011941738453503065,0.009851798341389566,0.00805694378994888,0.006530278341048571,0.005244310415372213,0.0032861242308424602,0.00197705294860744,0.0011384574176399832,0.0006250622596670295,0.00032571617288118846,0.00016019291819942158,7.385522746076915e-05
kaplan_markov | alpha=0.05,30,0.011912369738030655,0.027705379512350334,0.01720728878707804,0.011912369738030655,0.009759235974363116,0.007911222939500102,0.0063443503097280925,0.005031988340877929,0.003946219200702551,0.003058991153417941,0.0017726742690161118,0.000976127053917724,0.0005087760211248639,0.00024983308998164765,0.00011492216628924082,4.9179066349722054e-05,1.9413193136166184e-05
kaplan_markov | alpha=0.05,35,0.008539295133049326,0.02169642787344634,0.01286403533561902,0.008539295133049326,0.006827445087561296,0.005389088669211491,0.004198403197539409,0.0032273067740109605,0.0024470522162612644,0.0018295140136611945,0.0009787417907382919,0.0004922569672746926,0.00023168434324027178,0.00010146986652117,4.107128185275494e-05,1.523594808701818e-05,5.1271029022305956e-06
kaplan_markov | alpha=0.05,40,0.006263548691895649,0.01741923904749306,0.009849546477311816,0.006263548691895649,0.004884752110238173,0.003752092088722367,0.0028378436814992035,0.0021127321911631287,0.0015476733533482717,0.0011150919395564668,0.0005496979650421238,0.0002519792335443111,0.00010682610472051334,4.160900482251617e-05,1.477022275024255e-05,4.7313327870222214e-06,1.3511063889683047e-06
kaplan_markov | alpha=0.05,45,0.0005423467209893318,0.001999423864252959,0.0009617742647152762,0.0005423467209893318,0.00039675371401498604,0.0002851151415357752,0.00020119601880174565,0.00013936089792096492,9.47075262359919e-05,6.311391328343017e-05,2.6367258518726083e-05,1.0106492893839422e-05,3.5305346177641165e-06,1.1149543167662535e-06,3.151690857963892e-07,7.878117682354197e-08,1.7154635137610048e-08
kaplan_markov | alpha=0.05,50,0.001110988910417718,0.004621920201104553,0.002081296845757104,0.001110988910417718,0.000788100951127742,0.000547914960417524,0.0003731869067809109,0.0002488968441365624,0.00016246642780132477,0.00010372958674328923,3.946274433313978e-05,1.3620088240677596e-05,4.2323119694484445e-06,1.1731265651263457e-06,2.867788587104554e-07,6.097139114931615e-08,1.1081268391569175e-08
kaplan_markov | alpha=0.05,55,0.0010870889856009708,0.0050025053930700366,0.0021357264936507844,0.0010870889856009708,0.0007502625256987337,0.0005062164243268978,0.000333762344920604,0.00021492725655750594,0.0001350963620968979,8.283367182377955e-05,2.881682780860383e-05,8.986341675295958e-06,2.4905505312714793e-06,6.070494434502456e-07,1.284636217098209e-07,2.323184816733503e-08,3.520486071735099e-09
kaplan_markov | alpha=0.05,60,0.0009494637331417064,0.004837251241887663,0.0019572888160821213,0.0009494637331417064,0.0006372928508411832,0.0004171191001169386,0.00026608743839085533,0.00016534185156952605,0.00010001206254542117,5.884562834375319e-05,1.8687166824351112e-05,5.254033685543466e-06,1.2953807037579963e-06,2.767848346930057e-07,5.051753482499632e-08,7.736413647383055e-09,9.72270295306242e-10
kaplan_markov | alpha=0.05,65,0.000796706266570471,0.0045027046714579445,0.0017250106313618633,0.000796706266570471,0.0005197803633228659,0.00032980619397268273,0.00020341190955716246,0.00012187033806617062,7.087796867561882e-05,3.9981891935663845e-05,1.1565215841209623e-05,2.9242845130409114e-06,6.39478870375209e-07,1.1936257960450853e-07,1.871189967989791e-08,2.4147881873979025e-09,2.502099698680289e-10
kaplan_markov | alpha=0.05,70,0.0006561926980246101,0.004123266735416337,0.0014938706627300295,0.0006561926980246101,0.0004158500141491497,0.00025561543885686084,0.00015230738192446272,8.790971470065323e-05,4.9112400382622645e-05,2.6533542232881257e-05,6.9751564641914745e-06,1.5818649085184568e-06,3.058496690180868e-07,4.968625827857519e-08,6.660915958124591e-09,7.206072593782875e-10,6.117754521296248e-11
kaplan_markov | alpha=0.05,75,5.790014221528387e-05,0.0004974329881459541,0.00015067340471193135,5.790014221528387e-05,3.416589795410884e-05,1.9493943374214014e-05,1.0747225143327605e-05,5.720496877740273e-06,2.9370751523348244e-06,1.4530895684106625e-06,3.167124776682677e-07,5.8585221906184546e-08,9.073225002594593e-09,1.156920002778116e-09,1.1896183003228417e-10,9.613377448942934e-12,5.910896184708197e-13
kaplan_markov | alpha=0.05,80,0.00012223224474232583,0.0012054277034122707,0.0003386786343222919,0.00012223224474232583,6.96267669984478e-05,3.8246584968660194e-05,2.0244201536640842e-05,1.0316118380707629e-05,5.055956498803323e-06,2.3805062299374715e-06,4.654386698103089e-07,7.618258915593345e-08,1.0283805523865005e-08,1.1238979975341092e-09,9.7191037301013e-11,6.463237307063096e-12,3.1885003504018647e-13
kaplan_markov | alpha=0.05,85,0.0001241171148221344,0.0013776808779725567,0.0003635750443050159,0.0001241171148221344,6.846801278577241e-05,3.631643542245598e-05,1.8506115192468234e-05,9.051211335287256e-06,4.244267760091162e-06,1.9057550965080222e-06,3.354422232184863e-07,4.8711790516370534e-08,5.741229530634898e-09,5.381685264235692e-10,3.9122686832024165e-11,2.1372295783201175e-12,8.431375588506895e-14
kaplan_markov | alpha=0.05,90,0.00011181111425803141,0.0013989201017596663,0.0003465480886973618,0.00011181111425803141,5.970000027716351e-05,3.0557558810251496e-05,1.4980456394879961e-05,7.026534783363053e-06,3.1495732796912797e-06,1.3473289588417807e-06,2.1298534506407942e-07,2.7360914772598188e-08,2.8057516481478556e-09,2.2462508717018276e-10,1.3656596376770798e-11,6.090223319508574e-13,1.9064494322489416e-14
kaplan_markov | alpha=0.05,95,9.612984900595438e-05,0.0013591736761738192,0.0003156442696640405,9.612984900595438e-05,4.964280816854106e-05,2.4500119595011743e-05,1.1544339930391612e-05,5.187635662728137e-06,2.2202954094075485e-06,9.037755556364523e-07,1.2795310020322046e-07,1.449285657525607e-08,1.2879626912354653e-09,8.765101529570616e-11,4.431489320122268e-12,1.6022022392087314e-13,3.946184246631986e-15
kaplan_markov | alpha=0.05,100,8.061981299385103e-05,0.0012918794949907584,0.0002808304486950629,8.061981299385103e-05,4.023410933490529e-05,1.9128541014248728e-05,8.654571368649287e-06,3.721828466867663e-06,1.5191822167700625e-06,5.876532502941864e-07,7.429061255016007e-08,7.393079421856144e-09,5.66997195923766e-10,3.2636215952826784e-11,1.363886250386066e-12,3.968553330640791e-14,7.62120821936214e-16
kaplan_markov | alpha=0.05,105,6.655181524422191e-05,0.0012123743345258725,0.0002462983199257962,6.655181524422191e-05,3.206959423440948e-05,1.4673836445029535e-05,6.368189058558587e-06,2.617815113663185e-06,1.017793452498446e-06,3.7362599525945257e-07,4.2045061499944124e-08,3.6625293316218235e-09,2.413353946744183e-10,1.1687029920233605e-11,4.0113488336023934e-13,9.320490875933539e-15,1.3821497364443015e-16
kaplan_markov | alpha=0.05,110,5.537505496248208e-06,0.00014393338155961385,2.3871321129089844e-05,5.537505496248208e-06,2.458855703683677e-06,1.0327775394089056e-06,4.0980520384734005e-07,1.5339187329909876e-07,5.406896384163111e-08,1.7913628227782116e-08,1.6183060622347058e-09,1.1078426294684315e-10,5.600211178536483e-12,2.0237601664790754e-13,5.01881251556315e-15,8.108848873586136e-17,7.981817413076801e-19
kaplan_markov | alpha=0.05,115,1.1451590859947897e-05,0.0003504431987266421,5.318032393962669e-05,1.1451590859947897e-05,4.875885580260642e-06,1.9573293474824057e-06,7.397624765795677e-07,2.628103351767038e-07,8.76032305456008e-08,2.7341693652771482e-08,2.1653769274231475e-09,1.2766087595361232e-10,5.44757147992675e-12,1.624221291749099e-13,3.2360861400887177e-15,4.070027138353801e-17,3.001256661811853e-19
kaplan_markov | alpha=0.05,120,1.1470222177494012e-05,0.0004052463002018176,5.6985203767088466e-05,1.1470222177494012e-05,4.697384906578822e-06,1.8072312034835066e-06,6.522206364709506e-07,2.2041929128458296e-07,6.961835569973637e-08,2.0504403876194517e-08,1.4273333551073224e-09,7.257601162922014e-11,2.6148086401778816e-12,6.424196769318818e-14,1.025224851277519e-15,9.98537140188628e-18,5.472027883066457e-20
kaplan_markov | alpha=0.05,125,1.0180926587226813e-05,0.00041624206228497453,5.417830826177214e-05,1.0180926587226813e-05,4.007044093560276e-06,1.476159306829513e-06,5.08178808026177e-07,1.6318076996461758e-07,4.8771991277788825e-08,1.3535573498706641e-08,8.25341038043084e-10,3.604212395781786e-11,1.0907021303867332e-12,2.194036532479355e-14,2.7823649770090867e-16,2.0776364227580392e-18,8.35273820721749e-21
kaplan_markov | alpha=0.05,130,8.605883231457777e-06,0.0004086105762385899,4.9139412932985906e-05,8.605883231457777e-06,3.25191672557401e-06,1.1457868906744485e-06,3.757849445526013e-07,1.1449354752132128e-07,3.233251152496419e-08,8.440934753137937e-09,4.490790217941196e-10,1.6762924004816605e-11,4.236377265897225e-13,6.928379333037404e-15,6.921207450205087e-17,3.918978156458784e-19,1.1396032870386198e-21
kaplan_markov | alpha=0.05,135,7.078131031758014e-06,0.0003918280037000749,4.3447709770397694e-05,7.078131031758014e-06,2.565000981093353e-06,8.633210188502624e-07,2.69382110628455e-07,7.77584961204108e-08,2.071315177635306e-08,5.0775510121458255e-09,2.347177575000291e-10,7.451240048581071e-12,1.5629897657290914e-13,2.062634097430174e-15,1.6080006147610217e-17,6.822791684103876e-20,1.4131091754777512e-22
kaplan_markov | alpha=0.05,140,5.48854030315154e-07,4.5409938026034355e-05,4.006060210634913e-06,5.48854030315154e-07,1.8118840875143002e-07,5.529530391786539e-08,1.556801783576891e-08,4.033957459744734e-09,9.593997159204643e-10,2.0878236761065017e-10,7.465786728154013e-12,1.783194867931844e-13,2.7251644976317428e-15,2.5224057534589612e-17,1.3173840736083404e-19,3.538155729294239e-22,4.3147843094528225e-25
kaplan_markov | alpha=0.05,145,1.100274401843061e-06,0.00011028923382078116,8.76664877093845e-06,1.100274401843061e-06,3.456499793121966e-07,9.997932238244058e-08,2.65677528259862e-08,6.4692757181569785e-09,1.4392558740281926e-09,2.915764490354294e-10,8.896027525186626e-12,1.7714487026848015e-13,2.1974861866425623e-15,1.599827243252466e-17,6.326855276714059e-20,1.2274106509128097e-22,1.0177234037134559e-25
kaplan_markov | alpha=0.05,150,1.0734043076952034e-06,0.000127876676639757,9.274260455522216e-06,1.0734043076952034e-06,3.21804543039602e-07,8.844499769971983e-08,2.2231545310346308e-08,5.09665312510796e-09,1.0623080960367105e-09,2.0058921651195125e-10,5.228715344414458e-12,8.678431152410673e-14,8.720866014984708e-16,4.972653068696863e-18,1.478580004161245e-20,2.0494482637590217e-23,1.1365082584790792e-26
kaplan_markov | alpha=0.05,155,9.260239223753452e-07,0.00013156915347499018,8.691650003905188e-06,9.260239223753452e-07,2.646409871756146e-07,6.902218022154247e-08,1.638721727842748e-08,3.5312077767833716e-09,6.882917623303619e-10,1.208864951657018e-10,2.679128001282721e-12,3.683960696403327e-14,2.9760986706873555e-16,1.3163390839114318e-18,2.9064728126782903e-21,2.8314844319935604e-24,1.026799390988556e-27
kaplan_markov | alpha=0.05,160,7.587856179754442e-07,0.00012919261629052548,7.754788020987103e-06,7.587856179754442e-07,2.064240324324213e-07,5.1011993075154317e-08,1.1419926602851919e-08,2.30863956465508e-09,4.1992483834107655e-10,6.843971250175591e-11,1.2825569779836086e-12,1.45125540963322e-14,9.346367109166625e-17,3.17283332712832e-19,5.1314902880849905e-22,3.450297205953211e-25,7.9793061730498e-29
kaplan_markov | alpha=0.05,165,6.032615103621939e-07,0.00012373495176855708,6.730071909874153e-06,6.032615103621939e-07,1.559934169345595e-07,3.6465187560074595e-08,7.68323369015967e-09,1.4542027670387328e-09,2.462774502956417e-10,3.715399604970871e-11,5.853112788194931e-13,5.410817536831911e-15,2.7530328862580845e-17,7.091316415849118e-20,8.27675923521057e-23,3.7650890560064564e-26,5.399854894519086e-30
