legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
kaplan_markov | alpha=0.05,110.0,80.0,65.0,65.0,60.0,55.0,50.0,40.0,40.0,40.0,40.0,35.0,35.0,30.0,30.0,25.0
