legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
kaplan_markov | alpha=0.05,700.9582490398622,808.5659374317419,859.4845419656581,880.0534094045771,897.8625500778955,913.2404838588986,926.4824110644892,937.8532374106538,947.5902112159856,962.9869702405457,974.1000919095376,982.0430978289762,987.6691770886816,991.6203829328932,994.3720583313589,996.2713904055074
