legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | min_stop=50 | critical_value=0.187508125,5478.981555184302,5405.29134370186,5236.033890271871,5052.6232480914205,4746.226961291038,4268.631161321042,3600.7504173396173,2788.3557168625525,1947.5166325284088,690.752705369945,213.9178606952947,109.69756952940146,82.20456693152208,68.35152088208177,60.17365666259165,55.37734284104079
