legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.0582103237658739,1978.226690989353,1946.8597120827937,1904.2670804320292,1871.7285991248916,1828.3276379533706,1770.517675114285,1693.656455771932,1591.7567834482143,1457.3597950380038,1059.546658900058,529.8075370386077,192.51340245048107,94.59718547785772,61.94343632312372,46.05666122593482,36.66583733103011
bravo_without_replacement | p=0.55 | alpha=0.0527060546875,1999.7736134046809,1992.2513156441696,1927.5156989845639,1803.0203429933538,1548.5349173613422,1178.992080530778,816.2438347384737,562.3291312185997,412.86703719478686,266.28779108925374,196.30982846655763,155.43174199646765,128.6373696120776,109.71546860932605,95.63595654055932,84.74905005515878
bravo_without_replacement | p=0.51 | alpha=0.22733593749999997,1999.9999044454303,1999.5899082328174,1968.9451891534657,1862.0182915961611,1616.9417021311065,1286.6443828321642,995.0409946801425,790.7736746736812,653.149150617584,484.03881714470947,384.3848533164914,318.6686494121355,272.12624848770787,237.59866488631354,210.99350168972808,189.73569149509643
