legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.0582103237658739,82.0,112.0,145.0,168.0,198.0,235.0,293.0,376.0,512.0,1154.0,1749.0,1437.0,613.0,321.0,205.0,145.0
bravo_without_replacement | p=0.55 | alpha=0.0527060546875,496.0,990.0,1761.0,1917.0,1951.0,1953.0,1917.0,1761.0,1360.0,748.0,490.0,355.0,275.0,221.0,185.0,155.0
bravo_without_replacement | p=0.51 | alpha=0.22733593749999997,1309.0,1969.0,1989.0,1989.0,1985.0,1969.0,1894.0,1639.0,1307.0,890.0,667.0,528.0,431.0,367.0,317.0,276.0
