legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | min_stop=50 | alpha=1,499.6623639098983,497.70198811746025,493.12633291426357,488.6890052823161,481.95611211872284,472.0621203144724,457.9916399180504,438.6796361714926,413.2318535103151,343.47673108916104,259.0928520544485,185.02847479473064,138.48728044587475,115.84827620566081,106.07777749906268,102.0826056765294
bravo_without_replacement | p=0.55 | min_stop=50 | alpha=0.125875,499.8625239297836,497.9514542427161,490.04146321937696,480.17470995952806,463.6133644255852,438.7622996513478,405.5921491753338,366.2234872985284,324.472151360579,249.24651064449372,196.558731153168,162.63867401672456,139.53900232036517,123.0512411771451,111.82274607110199,105.13234651710982
