legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,14.0,17.0,19.0,19.0,19.0,22.0,22.0,25.0,27.0,32.0,35.0,32.0,30.0,25.0,19.0,19.0
bravo    | p=0.55 | alpha=0.05,133.0,177.0,211.0,221.0,228.0,228.0,224.0,213.0,198.0,167.0,135.0,114.0,97.0,85.0,76.0,70.0
bravo    | p=0.51 | alpha=0.05,471.0,473.0,475.0,475.0,475.0,475.0,473.0,473.0,471.0,469.0,463.0,455.0,443.0,418.0,386.0,354.0
