legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,82.0,115.0,145.0,168.0,198.0,236.0,286.0,347.0,402.0,463.0,475.0,470.0,427.0,314.0,208.0,148.0
bravo    | p=0.55 | alpha=0.05,438.0,491.0,495.0,497.0,497.0,497.0,497.0,495.0,495.0,485.0,447.0,358.0,278.0,226.0,188.0,158.0
