legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,0.00919855192061666,0.023073722865222156,0.04244058493781207,0.05749187239853186,0.07777156965818882,0.10493337451301234,0.1409280941892189,0.18781693365168445,0.24737083864847004,0.40622739355659593,0.6014712294959258,0.7863698941607838,0.9140854858135544,0.9755619105841574,0.9953528348713906,0.9994418832106665
bravo    | p=0.55 | alpha=0.05,6.965647773040259e-05,0.0015349864735754483,0.008783901430729782,0.01889738308652733,0.03778568883778045,0.07016766805271869,0.12102007779148817,0.19403124900284324,0.2896972563561551,0.5278564578961431,0.7590124800085152,0.9109309221583685,0.9773279435657232,0.996204400507841,0.9996010506554643,0.9999749771473051
bravo    | p=0.51 | alpha=0.05,1.455093707215318e-31,5.4888051916587994e-27,3.583408702765084e-24,7.848239984260388e-23,1.556381119887883e-21,2.801025286835672e-20,4.584252105439616e-19,6.835503881895642e-18,9.301087777400566e-17,1.315991133061438e-14,1.3103966475483609e-12,9.239172139032397e-11,4.626704694598947e-09,1.6455083877178172e-07,4.142899826584994e-06,7.335357994004053e-05
