legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,999.9999999978792,999.999984699778,999.9982299715431,999.9861735356194,999.9117913723782,999.5372656373746,997.9918220708571,992.7499305494795,978.1071908160275,880.4098992036743,652.2704984500298,300.8764615729676,259.5688061940736,250.7629822619013,250.02191837070362,250.00018510704103
bravo    | p=0.55 | alpha=0.577327392578125,999.9421937611588,994.1614302120855,951.8889742407898,893.866194743023,800.8884943583696,678.3259286751218,348.47701464250986,309.01111098021147,280.18514860631495,254.63010223825864,250.31886178685568,250.0088306849258,250.00008608296312,250.0000002471092,250.0000000001622,250.00000000000043
bravo    | p=0.52 | alpha=0.59464404296875,999.9421937611588,994.1614302120855,951.8889742407898,893.866194743023,800.8884943583696,392.77530955837403,348.47701464250986,309.01111098021147,280.18514860631495,254.63010223825864,250.31886178685568,250.0088306849258,250.00008608296312,250.0000002471092,250.0000000001622,250.00000000000043
