,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20350584629186838,0.03827522477629271,0.0030519290476036937,8.76734828131239e-05,7.404281628412615e-07
bravo    | p=0.7 | alpha=1,250,2.3600379424778575e-06,2.827695484805502e-12,2.0400296042245896e-08,2.3600379424778575e-06,1.8435285840861196e-05,0.00011761150349589493,0.0006169791501670733,0.0026775705721904497,0.009666759267360735,0.02919041224529656,0.1594534677284344,0.46363933539996044,0.7964941537081309,0.9617247752237067,0.9969480709523959,0.9999123265171864,0.9999992595718367
bravo    | p=0.55 | alpha=0.5941562499999999,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939080585700382,0.23604444392084437,0.12074059442525745,0.01852040895303356,0.001275447147421359,3.5322739700891195e-05,3.4433185071639754e-07,9.884358428606923e-10,6.470484660342052e-13,6.528007329851156e-17
bravo    | p=0.55 | alpha=0.5941562499999999,250,0.0641480343456135,7.707498512162242e-05,0.007784759717219358,0.0641480343456135,0.14151174034263603,0.265482007522174,0.4288987617665043,0.6060919414299614,0.7639555560791552,0.8792594055747418,0.9814795910469661,0.9987245528525782,0.9999646772602984,0.9999996556681487,0.9999999990115638,0.9999999999993524,0.9999999999999993
