legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,127.0,74.0,52.0,39.0,34.0,29.0
bravo    | p=0.55 | alpha=0.08490039062499999,500.0,500.0,500.0,500.0,500.0,500.0,500.0,363.0,281.0,193.0,146.0,119.0,100.0,85.0,77.0,68.0
bravo    | p=0.52 | alpha=0.24879882812499998,500.0,500.0,500.0,500.0,500.0,500.0,479.0,377.0,309.0,230.0,183.0,150.0,130.0,111.0,99.0,89.0
