legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.08189443790912626,5422.068401504066,5335.652000676042,5225.857695829242,5143.340492075123,5033.202809054664,4885.0844100199765,4684.79635418489,4413.893358766029,4051.2746154172837,2997.5792356189154,1664.4884096771216,616.4675473025203,171.86458890960728,69.57424972926157,47.62969897279222,37.47122620816441
bravo_without_replacement | p=0.55 | alpha=0.08294921875,5497.960545866187,5456.78882058815,5241.240420085059,4947.792550403376,4447.529207722958,3722.5315260626708,2840.5817364455293,1948.186904521406,1201.548688096922,390.4173297900587,182.20646252784127,134.51441282158817,111.50111843379848,95.45950079721617,83.46424939047571,74.16427771574072
bravo_without_replacement | p=0.52 | alpha=0.23709179687499998,5499.385140043854,5467.626749267886,5243.726801388423,4918.06091278104,4360.46883643827,3569.6812030056153,2645.6866246513546,1759.4554333439291,1062.7922493125366,370.79239778437784,207.58099791058456,164.6597548978324,140.1607389226586,122.18657785177136,108.32180292353904,97.25997276466002
