legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,47.0,60.0,72.0,80.0,90.0,108.0,125.0,150.0,183.0,261.0,304.0,281.0,208.0,138.0,98.0,72.0
bravo    | p=0.55 | alpha=0.05,293.0,409.0,449.0,457.0,461.0,461.0,459.0,455.0,442.0,396.0,314.0,240.0,194.0,160.0,137.0,118.0
bravo    | p=0.51 | alpha=0.05,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,495.0,489.0,475.0,441.0
