legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.058249764911830426,2965.3555364486715,2916.8963208403907,2851.7107421021847,2802.0964694113836,2736.0186975006536,2648.049986247843,2531.01637591539,2375.5183667516985,2169.496843876952,1548.1058916961472,683.7960850119772,198.61951880721358,94.61684912462658,61.752122789007316,45.80901617358888,36.393565901613165
bravo_without_replacement | p=0.55 | alpha=0.051730468749999994,2999.667010892495,2988.0444129395705,2880.2095205584533,2653.970974600384,2161.8187815519577,1469.7175242324452,896.7847230147622,580.1136500840169,419.78778966451625,269.43474819249514,198.285622439478,156.85560860870908,129.748034826355,110.62904766783595,96.42038291581517,85.4453505931875
bravo_without_replacement | p=0.51 | alpha=0.17660546875,2999.9999902346967,2999.7724651526282,2951.773249249802,2724.1756628363864,2195.0109853189115,1600.882099947548,1187.6707548616532,934.8280487891982,770.173607776186,569.3513060500968,451.51957550747375,374.0607954816376,319.2430250839482,278.50365227957093,247.13163893159407,222.1103676358918
