,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | alpha=0.05,10,0.0009677962837648478,0.0003367736670642531,0.0006429389177751028,0.0009677962837648478,0.0011801557691029354,0.0014335695168343435,0.0017349468860192044,0.0020921941373812946,0.002514335276325065,0.003011644865530078,0.0042800085906263005,0.006010385492563571,0.008346747941551661,0.011470901466292066,0.015610707810804812,0.02104974693484714,0.028138612789471884
clip     | alpha=0.05,20,0.005465588473174531,0.0014149204186261837,0.003262842535736482,0.005465588473174531,0.006992248235261789,0.00887891394773437,0.011193075724567658,0.014010780734741725,0.0174168185973434,0.021504686338604046,0.03214126102548671,0.04682228811506666,0.06653025447123792,0.09225698640600094,0.12489676138450853,0.16510289707434592,0.2131124511050901
clip     | alpha=0.05,30,0.0012326948239660613,0.00020449307195192693,0.0006239718194276821,0.0012326948239660613,0.001701875396206851,0.00232259463839247,0.003133967503673092,0.004181977578963299,0.005519693336070317,0.007207150534953737,0.011902356845487705,0.018851240143002615,0.02864648027926947,0.04176818034008476,0.05841199933322529,0.07828570026969706,0.10041598824801404
clip     | alpha=0.05,40,0.0016488964888466855,0.00020801653432380294,0.0007571397013394688,0.0016488964888466855,0.0023762183148768757,0.003371963328001507,0.004713016417108787,0.00648986680658017,0.00880602545429578,0.011776162851072821,0.02017020424844672,0.03263286061422821,0.04987838565806694,0.07199798121197516,0.09805344994379857,0.12578833729803984,0.15164442641730158
clip     | alpha=0.05,50,0.0014097049379587824,0.00013714162319978084,0.0005907499366400273,0.0014097049379587824,0.0021135979328596043,0.003107930193552481,0.004483324337870496,0.00634622167562238,0.0088166564562546,0.012023617684605312,0.02115969563165675,0.03460360926480141,0.05257163042393216,0.07412388103776374,0.096815988055255,0.11682177438866831,0.12972577960551068
clip     | alpha=0.05,60,0.0010981095425802155,8.241806835093412e-05,0.0004200810352264574,0.0010981095425802155,0.0017126221868041546,0.002608974719494234,0.0038833352774614517,0.005649077220879753,0.008032960356720494,0.011167714914173612,0.02017715655447845,0.033321643893373484,0.05026249582406969,0.06913275971483474,0.08646959188973005,0.09796735550593288,0.1000058373303267
clip     | alpha=0.05,70,0.0008276969794032439,4.789716711486298e-05,0.00028899455879350376,0.0008276969794032439,0.001342875533137953,0.0021194401476868252,0.003255149252841855,0.0048663196385596305,0.007082696317915904,0.010037510394221797,0.018615610270067195,0.031037970654722837,0.046467791037479375,0.062320863031516974,0.07460405350938352,0.07930947170970945,0.07436196131751596
clip     | alpha=0.05,80,0.0019507726144422806,0.00010420611427583109,0.0006675018498772941,0.0019507726144422806,0.0031786085200335473,0.005019018510476001,0.007682427659081251,0.011402267757315015,0.016412743589343366,0.022915090224329502,0.04076724980549735,0.06417399492992357,0.08923497901408213,0.10927940404011019,0.11733501557322948,0.1097801427331209,0.08877075317954719
clip     | alpha=0.05,90,0.0009506071530381512,3.9918387254885e-05,0.0002994091458149498,0.0009506071530381512,0.0016038336486833582,0.002610778125155911,0.004101857086973958,0.0062215981333292635,0.00911190032545799,0.012886649159750269,0.023208383795433035,0.03630623129233158,0.04921326981164426,0.05756935293857104,0.05777943716792,0.04936146542246377,0.03552334708851386
clip     | alpha=0.05,100,0.0006333432912046178,2.0477325053439098e-05,0.00018200383768365985,0.0006333432912046178,0.0011116821959942253,0.0018748879592973026,0.003039343062096691,0.0047370655843936025,0.00709968653711162,0.010233004077569365,0.018904440134896474,0.029828174760127637,0.040078723745259955,0.04564213631624699,0.04375620521982246,0.034991489981589304,0.023063713137924585
clip     | alpha=0.05,110,0.0013847740818559455,4.125791429832563e-05,0.0003897720310603571,0.0013847740818559455,0.0024415989567643528,0.00412034235392623,0.006657571202979713,0.010302368372305996,0.015271010244330438,0.021683733124308886,0.03841955303826652,0.05721161085122139,0.07135762445463814,0.07414365801334868,0.06368941851326129,0.04476827808223444,0.02540830600362973
clip     | alpha=0.05,120,0.0006457362331388131,1.5095179831137708e-05,0.0001672081243819226,0.0006457362331388131,0.001179128645009217,0.002051656554699611,0.0034028787919063892,0.005381427452012545,0.008115563524946653,0.011671347231131841,0.020924653967704702,0.03094292002609487,0.037583227918435796,0.03725129799666171,0.029858941575742908,0.019123201154382857,0.009633836946885696
