legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.48440283203125,50.731893036831956,52.21023549407977,54.465460039884086,56.32284565708589,58.943695236816986,62.63107946463625,67.75504644931256,74.66474776970128,83.45956185270407,103.84741618027213,116.38804112197502,109.78318865062684,89.80494231007727,71.65991343982529,61.000819771592866,55.4351030154435
bravo    | p=0.55 | alpha=0.125875,156.06122539381022,229.99743893220892,275.85055145453157,290.9587203349917,299.5145779346331,301.3327354040223,296.467536949008,285.13550362328084,267.9293519519385,222.1105539697388,176.98487831621017,144.09995372370375,121.94371285450373,106.54842401673328,95.26859744434397,86.34283186575755
bravo    | p=0.52 | alpha=0.2892246704101562,251.98708314994167,321.915899925567,346.50568229135826,351.09249237388457,350.72052778599493,345.38799550091073,334.97939808798463,319.4618503065006,299.24643740221467,250.54672078441635,205.16534101881112,171.97507127669573,148.76600033410247,131.89506158646978,119.1460610208721,109.37242232246294
