legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.08538818359457921,7.707498512162242e-05,0.007784759717219358,0.0641480343456135,0.9999999999999994,0.9999999999999994,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999992,0.9999999999999997,0.9999999999999996,0.9999999999999992,0.9999999999999994,0.9999999999999997,0.9999999999999994,0.9999999999999994
bayesian | a=500 | b=500 | critical_value=0.1169433593757661,3.662628425547952e-05,0.004682669336004217,0.044570776510695055,0.9999999999999994,0.9999999999999993,0.9999999999999997,0.9999999999999994,0.9999999999999997,0.9999999999999992,0.9999999999999997,0.9999999999999994,0.9999999999999992,0.9999999999999994,0.9999999999999996,0.9999999999999994,0.9999999999999994
bayesian | a=1000 | b=1000 | critical_value=0.12719726562574557,7.707498512162242e-05,0.007784759717219358,0.0641480343456135,0.9999999999999994,0.9999999999999994,0.9999999999999998,0.9999999999999996,0.9999999999999996,0.9999999999999992,0.9999999999999997,0.9999999999999996,0.9999999999999992,0.9999999999999994,0.9999999999999997,0.9999999999999994,0.9999999999999994
