,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,6,0.01560156718984443,0.00828854701819194,0.012210720670098771,0.01560156718984443,0.01757093295581284,0.019743239257881746,0.022134882354510374,0.024763232588660943,0.02764667222652454,0.030804634017328254,0.03802734387625223,0.04660934452073396,0.05674801500390257,0.0686614919007948,0.08259007628161938,0.09879768683420574,0.11757335913563738
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,10,0.0058435604947701825,0.0024883127376424084,0.004207474976727887,0.0058435604947701825,0.00684489116218823,0.007986734197241462,0.009284005220872379,0.010752539532083567,0.012409057404533004,0.014271111770613918,0.018685748038976373,0.024150183847015855,0.030824222701123512,0.03886730896563526,0.04842957245639338,0.059639806086131404,0.07258976501046438
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,14,0.0023701431244820214,0.0008087977894398596,0.0015698572110711521,0.0023701431244820214,0.0028876169899715557,0.0034989223960820697,0.004217160143651721,0.005056534909029437,0.006032315912399644,0.007160765487899999,0.009944989136759494,0.013553909208256349,0.0181361723694905,0.02383313400574265,0.030763114727906878,0.039000668206651205,0.048550716816321206
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,17,0.0020644136921693624,0.0006273554896574167,0.0013103101052716246,0.0020644136921693624,0.0025646452655721697,0.0031649792202376047,0.003880556011903714,0.004727773185342937,0.005724172134807647,0.0068882648724405676,0.009796903852355432,0.013610011918006417,0.018475283442693946,0.024511180677957236,0.03178008301753993,0.04025596890254259,0.04978872537173702
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,20,0.00163300381110432,0.0004419008504787323,0.0009932192421170543,0.00163300381110432,0.0020686565923351387,0.0026000729661370178,0.003243025385509528,0.0040146424715725455,0.004933233694647735,0.006018026477656898,0.008765431271657704,0.012412441143381494,0.01709405149429275,0.02289592353795962,0.029818909785211175,0.03773986207931415,0.04637419928999723
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,23,0.00125984950503223,0.00030356103515297,0.0007342533554729921,0.00125984950503223,0.0016274047644556323,0.0020832962532789353,0.002643394469080556,0.0033250367268155725,0.004146806824203873,0.005128199786635695,0.007649452740650849,0.011041635092039084,0.01542694957351179,0.0208610273650709,0.027290609854968673,0.034510786465136396,0.042131277375698314
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,26,0.0009651720010843876,0.0002070574235277048,0.0005390016503407945,0.0009651720010843876,0.0012713420819621011,0.0016576045604775433,0.0021396484605690482,0.002734758214754035,0.0034615660404493137,0.004339662527282563,0.006629391626325627,0.00975440251467188,0.013826424043680712,0.018876019601277008,0.024804648427531124,0.03134061659459066,0.03801274423699529
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,28,0.0014801049390322175,0.00031424428414327047,0.000825144195663977,0.0014801049390322175,0.001948946924017558,0.0025381578900940576,0.0032698614078964677,0.004167754357921644,0.005256493846677723,0.006560850198144695,0.00990922870750743,0.014365469668013053,0.019989668223160395,0.026688187697592358,0.03415707864591353,0.04184870798860609,0.048983109867641074
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,31,0.0009509934314007699,0.00017974986068290783,0.0005079930520428661,0.0009509934314007699,0.0012769460880523741,0.0016937934358543848,0.002219869133331313,0.002875062741993853,0.0036802924615245334,0.004656746760870389,0.007203131964595511,0.010644616723584674,0.01502729986421634,0.020255354219832822,0.026040226632828904,0.031876791083271905,0.03706838452367646
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,34,0.0006863992308528436,0.0001154922773456213,0.00035130853205479615,0.0006863992308528436,0.0009398628185394792,0.0012697738221269027,0.0016929882300997018,0.002228051291550401,0.002894709203476586,0.003713171804464403,0.005882323151613624,0.008861170391733697,0.012691438565862467,0.01727100371643535,0.022303187296033294,0.027278786302341793,0.031514986499349106
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,37,0.0005107590503071677,7.649732608560274e-05,0.00025046575982181604,0.0005107590503071677,0.000713183830260511,0.000981391213586731,0.0013311739429033571,0.0017801699044717044,0.002347414377765979,0.0030526229426918686,0.004952769937312446,0.007605517852211786,0.0110514959807805,0.015183716199178207,0.01969577275705883,0.024069063149985106,0.02762565221821558
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,39,0.0007731391504637369,0.00011458825020924214,0.0003784685061031532,0.0007731391504637369,0.001079189719651864,0.001483346965043137,0.002008112373181266,0.00267801848762063,0.0035187153823373423,0.00455563915900742,0.007307794488113445,0.011056477606461066,0.015771723226094818,0.021190394152678597,0.0267706518104381,0.03172148683530177,0.035133869497223656
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,42,0.0004935682142965476,6.510898331629688e-05,0.00023148582318943434,0.0004935682142965476,0.0007025735939402408,0.0009836073583308908,0.0013546833506527713,0.0018357938707144821,0.0024482044278818665,0.003213366746286087,0.005279286280921179,0.008142332398293836,0.01178382669900573,0.015984424184432196,0.020284329979599187,0.024014798572269225,0.026424421646182247
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,44,0.0007132159687278587,9.310083606487148e-05,0.0003339133530453326,0.0007132159687278587,0.0010148971217617316,0.0014192453998164074,0.0019508642616961292,0.002636408188281573,0.0035033126319760043,0.0045779721940536,0.007436160257940802,0.011299763396203921,0.016053603139365807,0.021295110803339224,0.026318460372998113,0.030211825741332597,0.032078193535080464
truncated_bayesian | a=1 | b=1 | critical_value=0.06286604562759401,47,0.00044280598127287643,5.1441607145347464e-05,0.00019861684177933315,0.00044280598127287643,0.0006425778119219549,0.0009152767445928014,0.0012799660169764897,0.0017577203108983693,0.00237068505508544,0.003140651135124245,0.005224923791232511,0.008093725050874499,0.011666200364133525,0.015623849702611806,0.01939592741473464,0.0222457148848118,0.023465304834310308
