legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.058559570312499996,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,193.0,110.0,74.0,57.0,47.0
bravo_without_replacement | p=0.55 | alpha=0.12002148437499999,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,241.0,176.0,138.0,113.0,96.0,82.0,73.0
bravo_without_replacement | p=0.52 | alpha=0.342455078125,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,233.0,180.0,148.0,123.0,105.0,93.0,83.0
