legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.058559570312499996,10131.678587960265,9965.437531246856,9741.154549386492,9570.408142043907,9343.651514744868,9044.25686220722,8653.021564136738,8150.272370843702,7520.115323524489,5872.107239054007,3897.0307723259543,2074.2618172270854,847.5629550172386,269.91596252841873,83.78396358005895,40.678251281115124
bravo_without_replacement | p=0.55 | alpha=0.12002148437499999,10236.276552559466,10113.267693557995,9752.444355204696,9380.435697550023,8821.930385417105,8048.779804251612,7065.072877446736,5917.9123582505445,4694.801401088411,2451.873195634344,986.2138559651329,332.23606974480793,131.3096173993358,83.64644043389252,69.5177130588578,61.395286248573754
bravo_without_replacement | p=0.52 | alpha=0.342455078125,10240.189277680107,10123.352115336591,9749.787215679451,9356.112485587217,8762.618328498604,7943.534783695238,6910.569367367118,5722.170342781029,4476.90456084683,2263.6545878822726,886.1398426885019,303.653621908594,133.3070982221508,93.023098155321,79.59035793075746,71.04451843225249
