legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05832865464687347,21743.23350661281,21383.080460964477,20897.50893805502,20527.22199636678,20033.165975834985,19373.819819341068,18493.554953473467,17317.778694375327,15746.546680940064,10872.792601276775,3897.18278776209,401.4874302219274,96.11779327973387,61.932533411509105,45.87548923776819,36.42305982864893
bravo    | p=0.55 | alpha=0.0527060546875,21997.246848953444,21899.603243472662,20940.954133091447,18866.600041417165,14380.853153980686,8144.304681717242,3175.1518938893755,1015.6638771536772,466.05168593777694,270.8830427991533,198.55682806431756,156.71932547820379,129.4506412340314,110.2729015341351,96.04897001464205,85.0780008541488
bravo    | p=0.51 | alpha=0.24099414062499996,21999.99708846187,21986.83310448011,20969.927564854708,17685.357858205556,11291.93772828613,4954.76290963171,1762.0366395812723,873.5030512064207,654.984943762705,477.4355197101358,376.9221241566092,311.37591394453875,265.2717790163547,231.08134331779166,204.6509781849182,183.55403990069425
