legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05834616088867187,44.0,59.0,72.0,79.0,90.0,107.0,125.0,152.0,193.0,369.0,689.0,462.0,220.0,135.0,95.0,72.0
bravo    | p=0.55 | alpha=0.0527060546875,324.0,591.0,1101.0,1415.0,1570.0,1570.0,1417.0,1101.0,789.0,463.0,320.0,242.0,191.0,160.0,135.0,118.0
