legend,0.5,0.52,0.55,0.57,0.59,0.62,0.7
max_sprt | alpha=0.058501953125,157.79545012900664,218.46240258283692,242.93568674477092,216.57291839890297,170.5770010366569,110.76689534891221,49.81696280268177
