legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.057159423829010673,7.610569298749176e-11,0.00018512912548874268,0.0471058099034285,0.23246500279563426,0.5841553213259654,0.8763456915156714,0.982267719959616,0.9988614612686494,0.9999687282873744,0.9999999983691458,0.9999999999999974,0.9999999999999988,1.0,0.9999999999999992,0.9999999999999996,0.9999999999999992
bayesian | a=500 | b=500 | critical_value=0.08412170410239425,7.610569298749176e-11,0.00018512912548874268,0.0471058099034285,0.23246500279563426,0.5841553213259654,0.8763456915156714,0.982267719959616,0.9988614612686494,0.9999687282873744,0.9999999983691458,0.9999999999999974,0.9999999999999988,1.0,0.9999999999999992,0.9999999999999996,0.9999999999999992
bayesian | a=1000 | b=1000 | critical_value=0.11112213134843398,7.610569298749176e-11,0.00018512912548874268,0.0471058099034285,0.23246500279563426,0.5841553213259654,0.8763456915156714,0.982267719959616,0.9988614612686494,0.9999687282873744,0.9999999983691458,0.9999999999999974,0.9999999999999988,1.0,0.9999999999999992,0.9999999999999996,0.9999999999999992
