,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,20,0.018721740671977495,0.005570111944891988,0.01181975905163695,0.018721740671977495,0.023287003774068428,0.02874789529238511,0.03522970609167046,0.042864855055879184,0.05179117233441397,0.06214970344103602,0.08772702852655907,0.12067508311568921,0.16190260160632247,0.21200329950330823,0.2711015329626547,0.3387091884757451,0.4136193695522269
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,40,0.010458606294492717,0.0016714412148154233,0.005292975958104953,0.010458606294492717,0.014339143583290682,0.019344203691844787,0.025685545659536645,0.03357792154484983,0.04322630832866731,0.054810047205266825,0.0842606256041985,0.12212261050677284,0.1669664680879639,0.21537396439913137,0.2620444811680806,0.3005243147760161,0.32450652362332183
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,60,0.010902595910998947,0.0011151477771593657,0.004755002777324155,0.010902595910998947,0.01587221832008902,0.022523171593421595,0.031165627758879835,0.042065037012105726,0.05539695062325542,0.07119772255098568,0.10938183822224429,0.15264407938753694,0.19348248567130819,0.22256190788619737,0.23193361844203447,0.2183940631272892,0.1851349940536643
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,80,0.003202852006421834,0.00016491618358408219,0.0010995076628495268,0.003202852006421834,0.005167216798577478,0.008035774571253276,0.012051994282217789,0.017438834974104877,0.02435175145527607,0.032823451513891544,0.05364988169217827,0.07613485217145746,0.09364847689043666,0.0995216147568071,0.09092707064818506,0.07093375941036908,0.04682096948702408
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,100,0.0031767732150777784,9.4828721784487e-05,0.0009096458852547879,0.0031767732150777784,0.0055138753038650335,0.009119960188103429,0.014383404118109875,0.021640819418048785,0.031073079427725157,0.04258873217673222,0.06960711371661915,0.09442680967240352,0.10604672692366238,0.0981343741708282,0.07430568303700939,0.045592998544849495,0.022379512950120757
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,120,0.0008924955639603729,1.1619559320692883e-05,0.00019158186853121515,0.0008924955639603729,0.0017521628063371084,0.0032336397312038695,0.005614260482002264,0.00917553697278603,0.014121601801026241,0.020471421601573822,0.03595152562638953,0.04961027873497737,0.05353669361878474,0.044823159820280796,0.028780858150818617,0.013951037784796606,0.00499965822281168
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,140,0.0008652888452785242,5.680489970200249e-06,0.00014794878413434997,0.0008652888452785242,0.0018620436071605738,0.0037134593063580463,0.006870028062043644,0.011799290398261901,0.018823310079468112,0.02790003436319404,0.04916324199761121,0.06441675494058342,0.06238592027150101,0.044213830662661116,0.022599345139943064,0.008166794990843673,0.002031746904780847
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,160,0.0006330234808687514,1.9633083767256673e-06,8.458674389048811e-05,0.0006330234808687514,0.0015025528359258892,0.003251576054855395,0.006423133446171756,0.01159275031395076,0.01912834582091739,0.028863871925868347,0.050253119016277756,0.06096801269018302,0.05111049103982402,0.029200288315355614,0.01114459375520623,0.00276475569666824,0.0004297020308412469
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,180,0.0004231126536105662,5.631580865479033e-07,4.285147620628609e-05,0.0004231126536105662,0.0011209856350690025,0.00265797837453553,0.005649108169785625,0.010773985888683479,0.018452670661649673,0.028390799324659603,0.04869463667311686,0.05408962437579941,0.03846718957827787,0.0171925798499406,0.0047013996736085225,0.0007580966504283687,6.855634671958455e-05
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,200,0.0002645077533807978,1.3421003795520595e-07,1.9552779913285848e-05,0.0002645077533807978,0.0007937346805358522,0.0020870831740314403,0.0048181614640130455,0.00977950908251716,0.01746785086364576,0.027467699603794835,0.04629999096489128,0.04651831543155237,0.02743642843777764,0.009268833705784983,0.0017310158740140406,0.0001701253833824998,8.221341123772169e-06
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,220,0.00015460535819328985,2.5824096045142913e-08,7.963798177682146e-06,0.00015460535819328985,0.0005349941041350151,0.0015831618385075757,0.004016499073813035,0.00875196760601402,0.016398233519746563,0.02643233182511892,0.04367238640780225,0.039119174977665955,0.018621260847109387,0.00456136057142859,0.000548713307650369,3.0358223733135452e-05,7.044326356148326e-07
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,240,8.367018733280979e-05,3.824480376386066e-09,2.834509719086327e-06,8.367018733280979e-05,0.0003413882011721898,0.0011578453600186531,0.003274987207519647,0.007743842443960205,0.015329903750833275,0.02542354986935571,0.04104509388578359,0.032205321366806976,0.011966132153159413,0.0020187924107943536,0.0001454084767967319,4.095369448864466e-06,3.972760455382238e-08
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,260,4.121828876620468e-05,4.0644425938003046e-10,8.53288790378873e-07,4.121828876620468e-05,0.00020394287294133421,0.0008111052768584476,0.002604406010026226,0.006772950204431869,0.014293949843787202,0.024502556319612418,0.03850484906257379,0.02589014308901538,0.007201324503263092,0.0007842395974404187,3.0814062663982496e-05,3.8770544687138003e-07,1.3061465256020157e-09
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,280,5.349573633458655e-05,1.3302289888016748e-10,7.345824656725702e-07,5.349573633458655e-05,0.0003057557108861753,0.0013522796524457982,0.004655066024426577,0.012525054171393626,0.026412003020366445,0.043706499833925654,0.057736323730112164,0.02838346289429013,0.004989596200358327,0.00029339369666896923,5.2008100742875145e-06,2.3592086680817556e-08,2.094733065884573e-11
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,300,1.636574699739607e-05,4.557150989587133e-12,1.1358312014146523e-07,1.636574699739607e-05,0.00012130291130834981,0.0006618230302860955,0.0026791479968378716,0.008092358036723988,0.01830144093438071,0.031035267136979697,0.03747422860233819,0.013856275980526625,0.0014754702958930997,4.0868188680088476e-05,2.513086584598387e-07,2.6627642830330776e-10,3.1452154767313136e-14
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,320,4.9602114752310864e-06,8.357960787939313e-14,1.45250387300642e-08,4.9602114752310864e-06,5.1046098259329633e-05,0.00036349698461504715,0.001811862843925811,0.006373521539959758,0.01590307402533978,0.028210769686850705,0.03175639326070416,0.008769155799035361,0.0005470263035513488,6.704083312221497e-06,1.2866420812937983e-08,2.6132109829223466e-12,2.654561530834896e-17
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,340,1.1786242319001596e-06,4.850563985725625e-16,1.1362836555782764e-09,1.1786242319001596e-06,1.839681329955861e-05,0.00018329791762948684,0.00118641068574356,0.0050506399657195816,0.014252582606738727,0.026760089772383155,0.02766109847283005,0.005321223314684101,0.00017021788003909245,7.432051094935324e-07,3.138643471055782e-10,6.563118356214286e-15,1.4977569128155425e-21
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,360,1.8925936811214528e-07,4.133230468667249e-19,4.092230961790283e-11,1.8925936811214528e-07,5.109547099036774e-06,7.883930258390258e-05,0.0007152018674955372,0.0038907499584034965,0.012854043110061249,0.025953405425749317,0.024069414917910353,0.002915368770185575,3.9366016426841274e-05,4.419484439863473e-08,2.3145567257759503e-12,1.4775765255231503e-18,1.2681516652359015e-28
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,380,7.619011613781348e-08,1.6460407022053233e-22,2.9206302701880824e-12,7.619011613781348e-08,3.665508052823432e-06,8.67621228343198e-05,0.0010588383230933644,0.006880197992222007,0.02429908917270531,0.04716083142256333,0.029581521295652537,0.0015877697638780922,5.966516714708037e-06,9.806001139126108e-10,2.1292257100764454e-15,1.3451563834146784e-24,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,400,2.2528766831712995e-09,9.612625622585783e-32,3.244049882304644e-15,2.2528766831712995e-09,3.1670959939880536e-07,1.6888671986917667e-05,0.0003747544233696356,0.0036752488764247885,0.016530452620512958,0.034746470923308306,0.01567100452185326,0.00029426723210467946,1.55406211451291e-07,8.261819720832685e-13,1.0853936946726568e-21,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,420,1.0897917061079442e-11,0.0,1.5797151556254523e-20,1.0897917061079442e-11,9.717333428009403e-09,1.946764959478928e-06,0.00011099802137496724,0.002068823426360893,0.013663223476787377,0.033321259676480884,0.010183000129738561,4.847445721881953e-05,1.7507473919407877e-09,2.514471838891045e-17,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,440,5.3801039974059824e-15,0.0,0.0,5.3801039974059824e-15,1.906459805947949e-10,3.2400960476236067e-07,6.901642651112025e-05,0.0027732765167718955,0.025791779698349764,0.06139322156104754,0.006564714765901115,2.9386875904831984e-06,6.673919076928394e-13,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,460,0.0,0.0,0.0,0.0,0.0,1.1453969814425741e-10,1.5913780319832468e-06,0.0005619631053611607,0.015520884274519416,0.04906747701085379,0.0010467497410911505,2.64004266820588e-09,0.0,0.0,0.0,0.0,0.0
truncated_bayesian | a=1 | b=1 | critical_value=0.28125718749999995,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.071149486991701e-06,0.007396890877416208,0.05663736838605138,4.421916562313767e-05,0.0,0.0,0.0,0.0,0.0,0.0
