,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
truncated_bayesian | a=1 | b=1 | critical_value=0.6113320117187502,2000,0.0035612994955699934,0.08234483753768396,0.021051534606057586,0.00021058362124582014,1.336470001824202e-07,1.2017445381103457e-14,8.778107492224206e-49
truncated_bayesian | a=1 | b=1 | critical_value=0.6113320117187502,1500,0.005877794885595936,0.09528064482746622,0.0820171981481506,0.0057247961689654405,6.505962072418822e-05,2.8710039534175585e-09,1.1399713766414463e-30
truncated_bayesian | a=1 | b=1 | critical_value=0.6113320117187502,1000,0.010816981675975921,0.11414809660262891,0.2657442128356925,0.10307482236036802,0.015486789224213171,0.00018692072649920217,3.5736990817053545e-14
truncated_bayesian | a=1 | b=1 | critical_value=0.6113320117187502,500,0.025684759960513292,0.1485683162944524,0.6254723138518711,0.8909841535523552,0.9844480173553183,0.999813076402485,0.9999999999999647
