,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bayesian | a=1 | b=1 | critical_value=0.018798828125962404,500,0.0207190548527197,0.12852346980629242,0.5905381986331917,0.873000038163158,0.980514007246122,0.9997361856277044,0.9999999999999283
bayesian | a=1 | b=1 | critical_value=0.018798828125962404,1000,0.01160176552310804,0.1235898550804045,0.2974532232113042,0.12084679424223212,0.019418222968915304,0.0002638113780374165,7.213531880722918e-14
bayesian | a=1 | b=1 | critical_value=0.018798828125962404,1500,0.010352628131835582,0.13532429764492623,0.09197426250350309,0.006023917426172215,6.770731476252038e-05,2.9942544551245694e-09,1.1934131176975863e-30
bayesian | a=1 | b=1 | critical_value=0.018798828125962404,2000,0.007297417775874379,0.1125548405312982,0.01687834003744638,0.00012718141578865294,6.243408469865661e-08,3.788561216030543e-15,8.660233490077029e-50
