,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
kaplan_kolmogorov | alpha=0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_kolmogorov | alpha=0.05,8,0.0078125,0.015224352343750011,0.010280717025280004,0.0078125,0.0067822307284899986,0.005870683422719999,0.005066231204629998,0.004358176572159997,0.0037366945312499967,0.003192778096639997,0.002305393332480001,0.0016384000000000008,0.0011441558259200001,0.0007836416409599998,0.0005252335014399997,0.0003435973836799997,0.00021870000000000022
kaplan_kolmogorov | alpha=0.05,9,0.0078125,0.015224352343750011,0.010280717025280004,0.0078125,0.0067822307284899986,0.005870683422719999,0.005066231204629998,0.004358176572159997,0.0037366945312499967,0.003192778096639997,0.002305393332480001,0.0016384000000000008,0.0011441558259200001,0.0007836416409599998,0.0005252335014399997,0.0003435973836799997,0.00021870000000000022
kaplan_kolmogorov | alpha=0.05,10,0.0078125,0.015224352343750011,0.010280717025280004,0.0078125,0.0067822307284899986,0.005870683422719999,0.005066231204629998,0.004358176572159997,0.0037366945312499967,0.003192778096639997,0.002305393332480001,0.0016384000000000008,0.0011441558259200001,0.0007836416409599998,0.0005252335014399997,0.0003435973836799997,0.00021870000000000022
kaplan_kolmogorov | alpha=0.05,11,0.0146484375,0.0297312570833008,0.019621200794295995,0.0146484375,0.012595667273030301,0.010794167299284662,0.009218205259841262,0.007844055387049027,0.006649915005175776,0.005615815707517251,0.003956479150908859,0.0027394048000000015,0.0018611937054007607,0.0012386302468345035,0.0008057460080210632,0.0005110749948228398,0.00031514670000000033
kaplan_kolmogorov | alpha=0.05,12,0.0146484375,0.0297312570833008,0.019621200794295995,0.0146484375,0.012595667273030301,0.010794167299284662,0.009218205259841262,0.007844055387049027,0.006649915005175776,0.005615815707517251,0.003956479150908859,0.0027394048000000015,0.0018611937054007607,0.0012386302468345035,0.0008057460080210632,0.0005110749948228398,0.00031514670000000033
kaplan_kolmogorov | alpha=0.05,15,0.02490234375,0.05127401062153373,0.03360950928677435,0.02490234375,0.021312334027914027,0.0181675767528279,0.015423745682760016,0.013039409172759638,0.010976047408955558,0.009198034511438183,0.0063697061831244775,0.004324851712000002,0.0028747984518347636,0.001867606495595417,0.0011834280468818069,0.0007297337639309318,0.0004366695420000005
kaplan_kolmogorov | alpha=0.05,14,0.02490234375,0.05127401062153373,0.03360950928677435,0.02490234375,0.021312334027914027,0.0181675767528279,0.015423745682760016,0.013039409172759638,0.010976047408955558,0.009198034511438183,0.0063697061831244775,0.004324851712000002,0.0028747984518347636,0.001867606495595417,0.0011834280468818069,0.0007297337639309318,0.0004366695420000005
kaplan_kolmogorov | alpha=0.05,13,0.02490234375,0.05127401062153373,0.03360950928677435,0.02490234375,0.021312334027914027,0.0181675767528279,0.015423745682760016,0.013039409172759638,0.010976047408955558,0.009198034511438183,0.0063697061831244775,0.004324851712000002,0.0028747984518347636,0.001867606495595417,0.0011834280468818069,0.0007297337639309318,0.0004366695420000005
kaplan_kolmogorov | alpha=0.05,16,0.031097412109375,0.06544779602759486,0.042384766876743814,0.031097412109375,0.026471262738458318,0.022437311711910088,0.018935288287214636,0.01590867838011675,0.013304858558565261,0.011075155375026659,0.007563066256371358,0.005060499079168002,0.0033134041462386903,0.0021197605578186724,0.0013227035862602501,0.0008033243930818494,0.00047367324738900054
kaplan_kolmogorov | alpha=0.05,17,0.031097412109375,0.06544779602759486,0.042384766876743814,0.031097412109375,0.026471262738458318,0.022437311711910088,0.018935288287214636,0.01590867838011675,0.013304858558565261,0.011075155375026659,0.007563066256371358,0.005060499079168002,0.0033134041462386903,0.0021197605578186724,0.0013227035862602501,0.0008033243930818494,0.00047367324738900054
kaplan_kolmogorov | alpha=0.05,18,0.03948211669921875,0.08443944659366452,0.05424262116052489,0.03948211669921875,0.033450812969772384,0.02820693094599787,0.02367086988220892,0.019767232034043597,0.0164252647394604,0.013579156933086917,0.009136869520969345,0.006016333313474563,0.0038728411721506116,0.0024342818840941676,0.001491903195664873,0.0008900171993511123,0.0005157426324467707
kaplan_kolmogorov | alpha=0.05,19,0.03948211669921875,0.08443944659366452,0.05424262116052489,0.03948211669921875,0.033450812969772384,0.02820693094599787,0.02367086988220892,0.019767232034043597,0.0164252647394604,0.013579156933086917,0.009136869520969345,0.006016333313474563,0.0038728411721506116,0.0024342818840941676,0.001491903195664873,0.0008900171993511123,0.0005157426324467707
kaplan_kolmogorov | alpha=0.05,20,0.03948211669921875,0.08443944659366452,0.05424262116052489,0.03948211669921875,0.033450812969772384,0.02820693094599787,0.02367086988220892,0.019767232034043597,0.0164252647394604,0.013579156933086917,0.009136869520969345,0.006016333313474563,0.0038728411721506116,0.0024342818840941676,0.001491903195664873,0.0008900171993511123,0.0005157426324467707
kaplan_kolmogorov | alpha=0.05,21,0.044315338134765625,0.09636118306317862,0.06133991763948777,0.044315338134765625,0.0373920149028376,0.03139459015508739,0.026227593735403405,0.02180039823080604,0.018027911316527725,0.014831049003361506,0.00987940281240798,0.006439481737813692,0.004103807677325324,0.002554584199927891,0.0015514337654799928,0.0009178547387394328,0.000527964726658586
kaplan_kolmogorov | alpha=0.05,22,0.044315338134765625,0.09636118306317862,0.06133991763948777,0.044315338134765625,0.0373920149028376,0.03139459015508739,0.026227593735403405,0.02180039823080604,0.018027911316527725,0.014831049003361506,0.00987940281240798,0.006439481737813692,0.004103807677325324,0.002554584199927891,0.0015514337654799928,0.0009178547387394328,0.000527964726658586
kaplan_kolmogorov | alpha=0.05,23,0.044315338134765625,0.09636118306317862,0.06133991763948777,0.044315338134765625,0.0373920149028376,0.03139459015508739,0.026227593735403405,0.02180039823080604,0.018027911316527725,0.014831049003361506,0.00987940281240798,0.006439481737813692,0.004103807677325324,0.002554584199927891,0.0015514337654799928,0.0009178547387394328,0.000527964726658586
kaplan_kolmogorov | alpha=0.05,24,0.04753553867340088,0.10501113357216446,0.06624986780998769,0.04753553867340088,0.03996434817769721,0.03343019706196957,0.02782307467806194,0.023038677254565966,0.01897930812394216,0.015554478947195959,0.010284331659276282,0.006656002812225806,0.004214023538421059,0.002607769936175036,0.0015756428307623917,0.0009281865372079842,0.0005320688687559533
kaplan_kolmogorov | alpha=0.05,25,0.04753553867340088,0.10501113357216446,0.06624986780998769,0.04753553867340088,0.03996434817769721,0.03343019706196957,0.02782307467806194,0.023038677254565966,0.01897930812394216,0.015554478947195959,0.010284331659276282,0.006656002812225806,0.004214023538421059,0.002607769936175036,0.0015756428307623917,0.0009281865372079842,0.0005320688687559533
kaplan_kolmogorov | alpha=0.05,26,0.052032917737960815,0.11697097421042134,0.07309620417598763,0.052032917737960815,0.04355546934408224,0.03626860664038066,0.030043324866307987,0.02475700765857193,0.02029475544223636,0.01655028268319097,0.010835383639790289,0.006946303444747708,0.004359086303397483,0.0026762263614859964,0.0016059913454712256,0.0009407460092703625,0.0005368836687416029
kaplan_kolmogorov | alpha=0.05,27,0.052032917737960815,0.11697097421042134,0.07309620417598763,0.052032917737960815,0.04355546934408224,0.03626860664038066,0.030043324866307987,0.02475700765857193,0.02029475544223636,0.01655028268319097,0.010835383639790289,0.006946303444747708,0.004359086303397483,0.0026762263614859964,0.0016059913454712256,0.0009407460092703625,0.0005368836687416029
