,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
kaplan_markov | alpha=0.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kaplan_markov | alpha=0.05,372,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,371,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,370,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,369,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,368,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,367,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,366,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,365,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,364,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,352,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,362,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,361,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,360,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,359,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,358,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,357,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,356,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,355,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,354,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,353,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,363,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,373,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,385,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,375,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,397,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,351,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,396,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,395,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,394,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,393,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,392,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,391,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,390,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,389,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,374,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
kaplan_markov | alpha=0.05,388,1.0,1.0,1.0,1.0,1.0,1.0000000000000004,0.9999999999999998,1.0000000000000004,1.0000000000000007,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000009,1.0,1.0000000000000002,1.0000000000000009,1.0000000000000004
