,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,8,0.00390625,0.0016815125390625006,0.0028179280429055996,0.00390625,0.0045767944570401006,0.005345972853145602,0.006225969041136103,0.007230196133913604,0.008373393789062506,0.009671731157401607,0.012806308171801596,0.016796159999999997,0.021834010558489603,0.028147497671065606,0.03600406062696961,0.04571632396533763,0.05764800999999997
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,12,0.001953125,0.0006742024525371096,0.0012964236401834266,0.001953125,0.002379896137161639,0.002886476355590772,0.0034851575094439462,0.004189663822832503,0.005015244209958987,0.00597875780106261,0.008395512384055615,0.011609505791999996,0.015819114447886477,0.021250649172913413,0.02815478368611062,0.03679916845329675,0.047455841831999974
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,15,0.0018310546875,0.0005631697361349045,0.0011649144261232196,0.0018310546875,0.0022748653708883535,0.0028098115435862808,0.003450907124019887,0.004214885599045956,0.005120250885605003,0.0061872968731636726,0.008896388652888375,0.012538266255359995,0.017330472642237554,0.023501517933308402,0.03127377062285795,0.0408382451827306,0.05232006561977998
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,18,0.0015106201171875,0.0004139719937893649,0.0009211360459288065,0.0015106201171875,0.0019135334899187085,0.0024069609951099936,0.0030069541341475516,0.0037314281051099474,0.004600161401899675,0.005634736613527666,0.008295889535929331,0.011916368249094138,0.0167078788786597,0.022871902867267896,0.030569685460563177,0.039882172857108655,0.050760927664310534
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,21,0.0011968612670898438,0.00029223835436567987,0.0006995006645214709,0.0011968612670898438,0.0015457919285080562,0.0019801382487577373,0.0025162566545149775,0.0031724805282086874,0.003969076759576564,0.0049281155989174584,0.007429280803758794,0.01087639429280956,0.015469163489254,0.021376828954751508,0.028696986529249076,0.037404611709178893,0.04729610979873904
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,24,0.0009337663650512695,0.00020314649397450358,0.0005230682393563378,0.0009337663650512695,0.0012296226891183133,0.0016040867006882808,0.0020734278818791306,0.002656003954116648,0.0033721880998709318,0.004244182181864894,0.006551435231741937,0.009775339199492533,0.0141032175682882,0.019673885147829438,0.026526960012035288,0.03454437624725989,0.04339374734969551
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,27,0.0007245093584060669,0.00014044064285760716,0.0003889913367194074,0.0007245093584060669,0.0009727563191814878,0.0012923243372080697,0.0016991600624373289,0.0022114128501466318,0.0028493476737930065,0.0036351179618517413,0.005745627808054118,0.008737558340286965,0.012787361463754636,0.018007289254026646,0.024386531286588835,0.031727870134674686,0.03959499123117109
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,30,0.0005615763366222382,9.699186555022747e-05,0.0002889884824739048,0.0005615763366222382,0.0007687679687022631,0.0010400979361360947,0.0013910369803393646,0.0018393736770292068,0.0024051276115660304,0.0031102981777630318,0.0050338185184663235,0.007802025537349969,0.011582510542006296,0.01646514563340579,0.022396059165550097,0.029111428033184554,0.03609211834554724
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,33,0.00043578038457781076,6.706128872459476e-05,0.00021493899712606801,0.00043578038457781076,0.0006082478428761888,0.00083805211142519,0.0011400847545311192,0.001531666394212851,0.0020324734552635655,0.002664278509879304,0.004415213378180287,0.006974590677132022,0.010503125265165328,0.015072208402677416,0.020591465644027654,0.026741156085196536,0.032936585386706387
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,35,0.0006778033275622874,0.00010326261253190766,0.00033377654074059985,0.0006778033275622874,0.0009456770371125474,0.0013014024372124077,0.0017668792720099515,0.002367073728681918,0.00312965233570431,0.004084287783590175,0.006691523246670995,0.0104142015087897,0.015395359737385312,0.02160505495505301,0.02874789978973904,0.03620220973337461,0.04303223249489052
bayesian | a=1 | b=1 | critical_value=0.0022277832041205444,38,0.00044379927567206323,6.024259968469341e-05,0.00020946646676121494,0.00044379927567206323,0.000631323790443953,0.0008847741383057156,0.0012218822402533347,0.0016631446234638243,0.0022315512632009775,0.0029520108225525887,0.004952256697991171,0.007855274181923614,0.011779577028364635,0.01668747789929838,0.02230210159697958,0.028059230925083497,0.03313478003749455
