,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,10,0.0008909515133358955,0.0003043363319516064,0.0005877903262052134,0.0008909515133358955,0.00109000416515411,0.0013282229107321561,0.0016123140356067483,0.001949967909089772,0.0023499802634394723,0.00282238568213318,0.004031602465448427,0.005688608615508691,0.00793517596402419,0.01095090543488983,0.014961571484267746,0.020248947699410567,0.027162316889385096
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,15,0.0028594395829935567,0.0008342702174565528,0.0017821835423546832,0.0028594395829935567,0.0035884458727773708,0.004476645794584326,0.005552609435994452,0.0068487446709281875,0.008401564996499408,0.010251926611314759,0.015031510467882037,0.021606904421837277,0.030471535881190205,0.04218509057062349,0.057354866271417414,0.07660259444791763,0.1005128115329991
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,20,0.0033574823485798895,0.0008462036535624455,0.0019867822475832624,0.0033574823485798895,0.004310278708413,0.005489052800086476,0.006935447774567804,0.008695871614767463,0.010821362268577906,0.013367252078971936,0.019959293517443858,0.028971337453807353,0.04090221753690605,0.05618259199149056,0.07508217658446018,0.09759498037178518,0.12331182614735972
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,25,0.0003440271504799781,6.182783401949675e-05,0.00017919708779218192,0.0003440271504799781,0.00046902208089537106,0.0006327972788839542,0.0008451046958042736,0.0011174394775318433,0.0014631458314773476,0.0018974647473998182,0.003102084768387694,0.004887057331757449,0.0074230697069931385,0.01087254415947552,0.015352878915219225,0.020886767503141824,0.02734461549207567
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,30,0.0007747452261173225,0.00011737339974037343,0.00037941795214497924,0.0007747452261173225,0.0010858300490009006,0.0015029036754911163,0.002054863757092289,0.0027760075622628977,0.0037062478679077407,0.004891056318412312,0.008231044814910052,0.013242336707285935,0.020376445804129617,0.029987932235132825,0.04218987750202714,0.05668508433965119,0.07261284173945048
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,35,0.0008224240175349589,0.00010646744340552613,0.0003809457522586394,0.0008224240175349589,0.001181096854354675,0.0016712924067197627,0.0023308915033535237,0.003204823215780033,0.004345031377218157,0.005809892168399251,0.009970616879043083,0.016210991107078673,0.024976870284819097,0.03645586441046431,0.050360414030201486,0.06573447928956515,0.08087547479680618
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,40,0.00076296522494241,8.419961734505581e-05,0.00033400753461753345,0.00076296522494241,0.0011230596102260815,0.0016250347827606898,0.0023121682615123394,0.0032358597047117336,0.00445524819935657,0.0060359677012287935,0.010561151874329773,0.01734524126775255,0.02674034337596764,0.038670830163233465,0.05238572390046062,0.06632308357533287,0.0782184595745813
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,45,0.0006698163487681785,6.280778845630382e-05,0.0002768223595881704,0.0006698163487681785,0.0010110417235134129,0.0014965951091662928,0.0021732356598197357,0.003096709167286072,0.004330998184529925,0.005946369432178573,0.010610504543386457,0.01760367115457775,0.027149934435450968,0.03888584906960464,0.051622335484720214,0.0633321259407041,0.07150517469199849
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,50,0.0005711130983001977,4.533867174215848e-05,0.00022254629480355614,0.0005711130983001977,0.000884468655334472,0.001339985274897021,0.001986694402134964,0.0028834153357203173,0.004097661573156069,0.005702979158942511,0.010381565676876049,0.017401752173828437,0.02684768614158696,0.03807190826914922,0.049502470253013825,0.05880121256108271,0.06348466380123582
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,55,0.00047841525933038577,3.2032669384212963e-05,0.0001755433295310824,0.00047841525933038577,0.0007606032857029345,0.001179990407945431,0.0017870373573026586,0.002642795979043055,0.003817520049466697,0.005387320217129982,0.010008948713940827,0.016953714044435943,0.02616454733283145,0.036725643536089266,0.04674550791386595,0.053718085436356665,0.055396086892448376
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,60,0.0018299729157964426,0.00012601693364890895,0.000683729612471499,0.0018299729157964426,0.0028734365674070203,0.004392915740540577,0.00654133279287063,0.0094902812627946,0.0134183446669976,0.018492854478725545,0.03254132672349908,0.0517138945049674,0.07414162809355236,0.09567784077009811,0.11073192827069644,0.11433441013870776,0.10457573173047059
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,65,0.0008516806759294108,5.047980076227153e-05,0.00030239510163171596,0.0008516806759294108,0.001365840077484458,0.002126477069667366,0.0032153768538863018,0.00472336251089105,0.0067425283071135406,0.009354413546199043,0.016534190472783344,0.026075337269967823,0.036632265117974135,0.045705291458869125,0.05040984199521276,0.04882743370562069,0.04116907345804535
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,70,0.00061593831820642,3.0523402461011626e-05,0.00020534002256662702,0.00061593831820642,0.001015191457977513,0.0016200369422309203,0.002504112014473244,0.003750436014318758,0.005444005968221065,0.007660137645576388,0.013817140982898019,0.022001331884289856,0.030868413123089383,0.038028095145806545,0.04091885967200075,0.03817271126615343,0.030567398511048924
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,75,0.00046829158565030567,1.9308605481257372e-05,0.00014633291742774634,0.00046829158565030567,0.0007938628318801234,0.0012993963276125289,0.0020544925713430594,0.0031390035022250402,0.004635743019469281,0.006618539462247911,0.012192340239831671,0.01961246410429076,0.027489045093682517,0.03343973782978906,0.03509642203611052,0.03151779554926558,0.023949344162046
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,80,0.00036254930174631385,1.2379807280456077e-05,0.00010601718209261234,0.00036254930174631385,0.0006325866239537662,0.0010627003378353092,0.0017197063657188056,0.0026817540493123166,0.0040311391642442115,0.005841962799342866,0.010996964882924034,0.01787597460114209,0.025031404492118995,0.03006137048861698,0.03075868960916146,0.026567873501040448,0.01913332960145872
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,85,0.00028299279961213695,7.964612489763382e-06,7.731261793225077e-05,0.00028299279961213695,0.0005085822002478907,0.0008774536320605908,0.0014541035080027505,0.0023155539798224525,0.0035443254238138964,0.005215701964827567,0.010038090177741552,0.016493816161876607,0.023074303208333497,0.027349646851802575,0.027265441940425777,0.022630083811589364,0.01542501075205473
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,90,0.0010320755095682291,2.963827834862582e-05,0.0002865124650039373,0.0010320755095682291,0.0018328597475162098,0.0031167805003301146,0.005077793464433266,0.007928922972758433,0.011869955025542629,0.01703931917881859,0.030959119010351723,0.04750398758042821,0.06135825829691236,0.06634570212458087,0.0595664253001588,0.043907468539668724,0.026173770521608443
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,95,0.00045597154142777393,1.10153833496481e-05,0.00011937609103196861,0.00045597154142777393,0.0008296005101520928,0.0014404716170841653,0.00238828199625211,0.0037826210599422525,0.005724647930797432,0.00827975335288586,0.015116598619365148,0.022983710504934102,0.02898773161418089,0.03013062155546669,0.025566905847274037,0.017480654407076694,0.009464073043877022
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,100,0.0003176442730046713,6.2547244310918936e-06,7.741007223730183e-05,0.0003176442730046713,0.0005961300831805572,0.0010643477283006815,0.0018089551416456309,0.0029279823643220404,0.004514779387834752,0.0066328440837640345,0.012381240808532323,0.01901124394973257,0.02391026050606303,0.0244573085775414,0.02013721943683276,0.013158077127881971,0.006694944141982179
bayesian | a=1 | b=1 | critical_value=0.003295898438493408,105,0.0010765716797693837,2.1546627249285258e-05,0.0002663531347500598,0.0010765716797693837,0.001996849061011954,0.0035138898823600774,0.005869938957952679,0.009312681459021574,0.014035799743162818,0.02009921169290238,0.03534225923978203,0.0505251380111266,0.05844221161198449,0.05426891489771643,0.040000943956456224,0.023044406785030613,0.01016433830241312
