,,0.5,0.5,0.52,0.55,0.57,0.59,0.62,0.7
bravo    | p=0.7 | alpha=0.08725292968750001,10,0.010680725667193683,0.010680725667193683,0.014712484377515258,0.02315371642091243,0.03072195702035426,0.04048371893449767,0.05965318951045544,0.14904356605274272
bravo    | p=0.7 | alpha=0.08725292968750001,20,0.016253675016543078,0.016253675016543078,0.02445402055934188,0.04275594749935505,0.059757822985561156,0.08185863326415387,0.12440171327637431,0.2866226978976208
bravo    | p=0.7 | alpha=0.08725292968750001,30,0.01112108523256948,0.01112108523256948,0.01802427840177089,0.03420160501054168,0.04947811737391808,0.06907373748570635,0.1046688640061833,0.1960129984681406
bravo    | p=0.7 | alpha=0.08725292968750001,40,0.007180417572616634,0.007180417572616634,0.012526132390180484,0.025756173367678364,0.038519590647999646,0.05472433103633444,0.08247309694669736,0.12429198607489086
bravo    | p=0.7 | alpha=0.08725292968750001,50,0.0011404043281366583,0.0011404043281366583,0.0022994903669254054,0.005693501180073994,0.009430250202883564,0.01461933176544877,0.024288232435753034,0.03865363638054954
bravo    | p=0.7 | alpha=0.08725292968750001,60,0.0013556752206446059,0.0013556752206446059,0.002968009817951557,0.008078159960556606,0.013977807095721662,0.022311146458389046,0.03759722965841453,0.05176148082738076
bravo    | p=0.7 | alpha=0.08725292968750001,70,0.0010874120888842867,0.0010874120888842867,0.002567062414316688,0.00758949431965193,0.013595766743657464,0.022114693912554193,0.037131579682850836,0.041297399527206374
bravo    | p=0.7 | alpha=0.08725292968750001,80,0.0008193282365819425,0.0008193282365819425,0.0020850515475915204,0.006691953318571568,0.012404062025904208,0.020546043360850447,0.03432759190843575,0.030671213829841882
bravo    | p=0.7 | alpha=0.08725292968750001,90,0.0006064885107957758,0.0006064885107957758,0.0016640667014974524,0.005798439718346608,0.011120626207588665,0.018755614111407023,0.0311713052597119,0.022328857787782704
bravo    | p=0.7 | alpha=0.08725292968750001,100,0.0004467550298159141,0.0004467550298159141,0.0013219637605450657,0.005002359491715624,0.009927390608787438,0.01704822230099287,0.02818097436516333,0.01616280829234458
bravo    | p=0.7 | alpha=0.08725292968750001,110,0.0003290417598674276,0.0003290417598674276,0.001050337386923237,0.004317486421758853,0.008867141386027922,0.015505669985607184,0.025491352362241617,0.011692908153787344
bravo    | p=0.7 | alpha=0.08725292968750001,120,0.00024276904306484487,0.00024276904306484487,0.0008362384576551243,0.0037352503206172834,0.007940013568168204,0.014138997471182567,0.023116878558758144,0.008471916902845704
bravo    | p=0.7 | alpha=0.08725292968750001,130,0.00017956427086283675,0.00017956427086283675,0.0006676517456690331,0.0032416931204585684,0.0071331542017157405,0.012935999136568484,0.02103323809931086,0.006152460183677933
bravo    | p=0.7 | alpha=0.08725292968750001,140,0.0001331768920173785,0.0001331768920173785,0.0005346729009814386,0.002822863108478563,0.006430852370438016,0.01187790658508571,0.019205741486659607,0.004479566310871535
bravo    | p=0.7 | alpha=0.08725292968750001,150,9.904035384365056e-05,9.904035384365056e-05,0.00042947513171368826,0.0024664281189748236,0.005818056665957291,0.010945488033046983,0.017599555590873353,0.0032699537502667297
bravo    | p=0.7 | alpha=0.08725292968750001,160,7.38434539936425e-05,7.38434539936425e-05,0.0003459734360699888,0.0021619832500654507,0.005281471727726123,0.010121182725000993,0.016183186263161953,0.0023928231616898972
bravo    | p=0.7 | alpha=0.08725292968750001,170,5.5188467113792464e-05,5.5188467113792464e-05,0.0002794623620690125,0.001900918213770131,0.004809745486779194,0.00938968780782299,0.01492935534598427,0.0017549461622171233
bravo    | p=0.7 | alpha=0.08725292968750001,180,4.133644736329826e-05,4.133644736329826e-05,0.0002263041978889073,0.001676160646129827,0.004393328011845572,0.008737944993241592,0.01381488523448609,0.0012897723126692596
bravo    | p=0.7 | alpha=0.08725292968750001,190,3.102256393200186e-05,3.102256393200186e-05,0.00018368035767461074,0.0014819105498489666,0.004024231747079748,0.008154913282401482,0.012820243025977087,0.000949661802096804
bravo    | p=0.7 | alpha=0.08725292968750001,200,2.332362910681317e-05,2.332362910681317e-05,0.00014939934241348592,0.001313404312670646,0.0036957831138522425,0.007631286781448069,0.011929009164143141,0.0007003979309534814
bravo    | p=0.7 | alpha=0.08725292968750001,210,1.756334947410897e-05,1.756334947410897e-05,0.00012175036247052002,0.001166717303298896,0.0034023980819268547,0.007159221048220304,0.011127373829042537,0.0005173191794786296
bravo    | p=0.7 | alpha=0.08725292968750001,220,1.324450197989398e-05,1.324450197989398e-05,9.939227075349765e-05,0.001038603237153553,0.003139390687442566,0.006732090508362147,0.010403695867266978,0.00038258980275509804
bravo    | p=0.7 | alpha=0.08725292968750001,230,1.0000249912544175e-05,1.0000249912544175e-05,8.126929111502431e-05,0.0009263651215242488,0.0029028140700925915,0.006344282121029847,0.009748130472168432,0.00028326836955511967
bravo    | p=0.7 | alpha=0.08725292968750001,240,7.559068326431645e-06,7.559068326431645e-06,6.654692490711996e-05,0.0008277521044456997,0.0026893302600326653,0.005991023463607905,0.009152320615090455,0.0002099359782456327
bravo    | p=0.7 | alpha=0.08725292968750001,250,5.719370768542662e-06,5.719370768542662e-06,5.4563024608979086e-05,0.0007408771055866202,0.002496104154403419,0.005668240957628127,0.008609143589063686,0.0001557181014419011
bravo    | p=0.7 | alpha=0.08725292968750001,260,4.331076831559991e-06,4.331076831559991e-06,4.479028303379821e-05,0.0006641509446578265,0.0023207173492356997,0.005372443482333322,0.008112503593121805,0.00011558430209900634
bravo    | p=0.7 | alpha=0.08725292968750001,270,3.2821664957689007e-06,3.2821664957689007e-06,3.6807341178677834e-05,0.0005962295098773811,0.0021610980653419118,0.005100626944881782,0.007657162102796529,8.584491802583874e-05
bravo    | p=0.7 | alpha=0.08725292968750001,280,2.4888331654560173e-06,2.4888331654560173e-06,3.0276429610877434e-05,0.0005359712264538509,0.0020154640421309426,0.00485019596927538,0.007238598973414807,6.378796253689661e-05
bravo    | p=0.7 | alpha=0.08725292968750001,290,1.8882451416125104e-06,1.8882451416125104e-06,2.4925985460197758e-05,0.00048240267268419935,0.0018822758589956082,0.004618899499444177,0.006852898438171257,4.7416261054822875e-05
bravo    | p=0.7 | alpha=0.08725292968750001,300,1.4332058644262579e-06,1.4332058644262579e-06,2.0537076805634755e-05,0.0004346906589323062,0.0017601986441029421,0.004404777692708907,0.006496655250524273,3.5256533308245434e-05
bravo    | p=0.7 | alpha=0.08725292968750001,310,1.088201989848713e-06,1.088201989848713e-06,1.6932754671974262e-05,0.0003921194514319814,0.0016480705415726478,0.004206117977895562,0.006166897140073008,2.622031335191241e-05
bravo    | p=0.7 | alpha=0.08725292968750001,320,8.264697683592443e-07,8.264697683592443e-07,1.39696669283337e-05,0.00035407210823606554,0.0015448766391646703,0.004021418564973499,0.005861020505898334,1.9502353553160863e-05
bravo    | p=0.7 | alpha=0.08725292968750001,330,6.278112891468912e-07,6.278112891468912e-07,1.153142789280104e-05,0.0003200151160767463,0.0014497273223584737,0.0038493580284643066,0.005576736880887489,1.4506223650120169e-05
bravo    | p=0.7 | alpha=0.08725292968750001,340,4.769647746044215e-07,4.769647746044215e-07,9.523356837616588e-06,0.0002894856886891854,0.0013618402296302567,0.0036887698566273465,0.005312028188419328,1.0789700920896869e-05
bravo    | p=0.7 | alpha=0.08725292968750001,350,3.6238552063903454e-07,3.6238552063903454e-07,7.868288380002801e-06,0.00026208122060872037,0.0012805251488489937,0.0035386210742166394,0.0050651092015232555,8.024604017755676e-06
bravo    | p=0.7 | alpha=0.08725292968750001,360,2.753320719787384e-07,2.753320719787384e-07,6.5032256076426304e-06,0.00023745049439728453,0.0012051713251879255,0.00339799421881074,0.004834395923868497,5.967195172250211e-06
bravo    | p=0.7 | alpha=0.08725292968750001,370,2.0917988145982466e-07,2.0917988145982466e-07,5.3766583343258286e-06,0.00021528632047719616,0.001135236754182045,0.003266072088093161,0.004618478857985068,4.436333499507629e-06
bravo    | p=0.7 | alpha=0.08725292968750001,380,1.589049199455035e-07,1.589049199455035e-07,4.446408226014826e-06,0.0001953193524525124,0.0010702391154209122,0.003142124785157817,0.004416100322145721,3.297325349417026e-06
bravo    | p=0.7 | alpha=0.08725292968750001,390,2.7413832872560104e-08,2.7413832872560104e-08,9.025224257554358e-07,4.879066915582541e-05,0.0002994556633828708,0.000968112815093249,0.0015132196300787167,1.1832468062765329e-06
bravo    | p=0.7 | alpha=0.08725292968750001,400,3.541614664122518e-08,3.541614664122518e-08,1.2806761082617688e-06,7.707818968714292e-05,0.0004969063862381096,0.001659293454882968,0.0026311138980929594,1.7279522308260305e-06
