,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
clip     | min_stop=300 | alpha=0.11416796874999999,300,0.006122451912887907,1.0435449447547417e-05,0.0006797624434772549,0.006122451912887907,0.015528876741175904,0.03533247317933979,0.07232771981530384,0.13365911898352958,0.22387515127880747,0.3415684994432453,0.6169097927130581,0.8435823246279628,0.9581450585664331,0.9930595804881656,0.9993223738129945,0.9999630380013083,0.9999989378418533
clip     | min_stop=300 | alpha=0.11416796874999999,301,0.0011699256732597744,3.151803423455423e-06,0.00015962190533302083,0.0011699256732597744,0.0026353410510142326,0.0052559757381028215,0.009283837153503094,0.01452280098026825,0.020113301763964787,0.02464654470835585,0.025530468553816642,0.015958926401887574,0.0059181236866684825,0.0012718417932960713,0.00015359929882355377,1.0020646384674483e-05,3.358736473222746e-07
clip     | min_stop=300 | alpha=0.11416796874999999,303,0.0006772381287828352,1.8048776752138433e-06,9.223199943702349e-05,0.0006772381287828352,0.0015250334363359672,0.003038062735786034,0.0053556470409672164,0.008354374290449322,0.011528187349877799,0.014063027180151799,0.014399382485952177,0.008865469297533284,0.0032260792659538563,0.0006776498280073772,7.965531395127464e-05,5.035014203978264e-06,1.6270624097129308e-07
clip     | min_stop=300 | alpha=0.11416796874999999,305,0.0005596519096509526,1.4754650410529379e-06,7.607887017624488e-05,0.0005596519096509526,0.0012598398311747258,0.002506879465433266,0.004410517355602734,0.00686073075972201,0.009432596622865833,0.011454965048185432,0.01159364732169031,0.00703055385731117,0.002510464174573156,0.0005154225401084167,5.896896169554357e-05,3.6114841235817907e-06,1.1251456770561811e-07
clip     | min_stop=300 | alpha=0.11416796874999999,307,0.0005038479619509658,1.3140565134821828e-06,6.83677442870532e-05,0.0005038479619509658,0.0011338515624048156,0.0022535903031663798,0.003957051891990395,0.006138060959105623,0.008408248677733092,0.01016511665343236,0.010169483689092023,0.00607405285707574,0.002128298242933243,0.0004270893884304086,4.755836105131316e-05,2.8220339236933432e-06,8.476196678995429e-08
clip     | min_stop=300 | alpha=0.11416796874999999,309,0.00047093300480336814,1.2150000885065402e-06,6.378468167423905e-05,0.00047093300480336814,0.0010594370295069068,0.0021032672220310657,0.0036857999244680984,0.005701243234708819,0.007781387797952762,0.00936500018255069,0.009260906580385529,0.005448061356849141,0.0018731975714063678,0.0003674046351925537,3.9819712972307006e-05,2.2893038295359652e-06,6.629094239646819e-08
clip     | min_stop=300 | alpha=0.11416796874999999,312,0.00022416934286867781,5.138865126341685e-07,2.9072600948124063e-05,0.00022416934286867781,0.0005144049267523734,0.0010404123447516269,0.0018552290003293703,0.002916539705616132,0.004040812270047823,0.004930773609163471,0.004994583478719648,0.0029953164731083923,0.001044769184297465,0.0002068420124809105,2.2510413491994628e-05,1.2923916019184946e-06,3.715401726117949e-08
clip     | min_stop=300 | alpha=0.11416796874999999,314,0.0002726779106563186,6.183532839158096e-07,3.529888155635956e-05,0.0002726779106563186,0.0006255168406860074,0.0012636900655334116,0.002248917827211064,0.003525515294322938,0.00486672300742429,0.0059118969084410505,0.005919288819921451,0.003496393547113381,0.0011966945618663168,0.00023156518297675225,2.452783245412056e-05,1.3643771904201161e-06,3.7813895858494236e-08
clip     | min_stop=300 | alpha=0.11416796874999999,316,0.00029334004433763904,6.58040796416681e-07,3.790403963654427e-05,0.00029334004433763904,0.00067269859736407,0.0013574479091461409,0.002410998841479958,0.0037689850549426545,0.005183837282074208,0.006268808695015612,0.006204190372923652,0.003609456808726617,0.0012122396048330339,0.00022927029484410153,2.3635906243382552e-05,1.2738227383909064e-06,3.4035136933590527e-08
clip     | min_stop=300 | alpha=0.11416796874999999,318,0.0003044621262557034,6.756293892695179e-07,3.9269051819357304e-05,0.0003044621262557034,0.0006979792893483933,0.0014068447417263535,0.0024937943599458836,0.0038874623892420097,0.0053272826563279495,0.006413312854042527,0.006273918882348584,0.0035950108219841934,0.0011847553448869233,0.00021900559312367494,2.1974327992118857e-05,1.1473888711711517e-06,2.9554721976332324e-08
clip     | min_stop=300 | alpha=0.11416796874999999,320,0.00031134024313863283,6.834446464388105e-07,4.0082539747665935e-05,0.00031134024313863283,0.0007135174248590751,0.0014365114831686138,0.0025413473692954794,0.003950458393824108,0.005393855423493121,0.006464257004776944,0.006250725337638188,0.0035277264510396276,0.0011407841386043456,0.00020610809250192478,2.0127448955381974e-05,1.0182135892250792e-06,2.5284192045913002e-08
clip     | min_stop=300 | alpha=0.11416796874999999,322,0.0003160575394349962,6.863191349300788e-07,4.061521876955053e-05,0.0003160575394349962,0.0007240949398628867,0.0014561322230971696,0.002570964203392191,0.003985264398603188,0.005421517860018679,0.00646818496675962,0.006182277767743666,0.003436487710313478,0.0010904398344600609,0.00019255559791264568,1.83012392272371e-05,8.969796872437267e-07,2.1472516805939204e-08
clip     | min_stop=300 | alpha=0.11416796874999999,325,0.00015943322188205454,3.0758610438253905e-07,1.961714820113628e-05,0.00015943322188205454,0.0003725872186318682,0.0007633443598038224,0.001371437175624428,0.002160599968824595,0.0029837024162329014,0.003609242928742306,0.0035336657369389748,0.0020023900452635296,0.0006445709290685824,0.00011488901658024021,1.096444730692014e-05,5.366401344382249e-07,1.2753492267275876e-08
clip     | min_stop=300 | alpha=0.11416796874999999,327,0.00020070423753516527,3.8302696932744295e-07,2.4649837393214006e-05,0.00020070423753516527,0.00046888520910137916,0.0009595343112412906,0.0017205079322969163,0.0027029191934819442,0.0037190006323285845,0.004478463183565639,0.004334030160237831,0.0024188862739085927,0.0007640354572877818,0.00013310089275853155,1.236276593860901e-05,5.86217339998815e-07,1.3430374687280414e-08
clip     | min_stop=300 | alpha=0.11416796874999999,329,0.00022218952813314762,4.1945015369743633e-07,2.7238388311624204e-05,0.00022218952813314762,0.0005189128324881657,0.0010606930233941136,0.00189813221945148,0.002973586179274182,0.004076481197602933,0.004886860529817249,0.004674610044783268,0.0025696136451400188,0.0007964163383930515,0.00013560168976521546,1.2258112099144266e-05,5.631317816462394e-07,1.2437102199524413e-08
clip     | min_stop=300 | alpha=0.11416796874999999,331,0.00023619615372973138,4.410751466536743e-07,2.890219202938178e-05,0.00023619615372973138,0.0005514478525778445,0.0011259029986411947,0.0020108428340801167,0.0031413015747387895,0.0042906782057937475,0.005120493121729397,0.004841486281790571,0.0026211910724217684,0.0007971563665184431,0.00013265504554281336,1.1670875362598239e-05,5.194337253699093e-07,1.1058983347723351e-08
clip     | min_stop=300 | alpha=0.11416796874999999,333,0.000246437017467383,4.5522671452904526e-07,3.009981892778806e-05,0.000246437017467383,0.0005751728118607238,0.001172994559335449,0.002090804266967667,0.0032570323177551668,0.004432507231619698,0.0052659439729015635,0.004921455697599008,0.00262427714605169,0.000783114534430069,0.00012736751609487113,1.090578343852793e-05,4.70241192680832e-07,9.651122422594138e-09
clip     | min_stop=300 | alpha=0.11416796874999999,335,0.0002544719015896309,4.649890188597157e-07,3.10239855302594e-05,0.0002544719015896309,0.0005937354609538327,0.0012094604131975232,0.002151538346018503,0.003342217561150986,0.004531822054545459,0.005359696095323074,0.004951159192271852,0.002600265915168582,0.0007613815271239028,0.00012102823440767405,1.0085577713969534e-05,4.213068238386115e-07,8.3353518807308e-09
clip     | min_stop=300 | alpha=0.11416796874999999,337,0.0002610874483563439,4.719206220693901e-07,3.177191558431598e-05,0.0002610874483563439,0.0006089755639765623,0.0012390803107560154,0.0021998687276686434,0.003407682139642023,0.004603706526585056,0.005420197093115656,0.004949144509581768,0.002559967034881076,0.0007355059155460096,0.00011426660524201302,9.267159955739583e-06,3.7503785659557974e-07,7.152618129621483e-09
clip     | min_stop=300 | alpha=0.11416796874999999,340,0.00013305948156239105,2.1365092248283096e-07,1.5503136606285763e-05,0.00013305948156239105,0.0003165827375466716,0.0006562676589766321,0.0011856175977195806,0.001866592911184425,0.0025598828144796004,0.003055838132157268,0.002858207638858117,0.0015071511885534994,0.0004392808350609127,6.888484868624414e-05,5.609523621785127e-06,2.266916170419411e-07,4.291932160160472e-09
clip     | min_stop=300 | alpha=0.11416796874999999,342,0.00016879134204543148,2.6809101121728214e-07,1.9630047767645244e-05,0.00016879134204543148,0.0004014700178696524,0.0008312821527186437,0.0014988301983885428,0.002353067483966309,0.0032152546990746786,0.0038209002263405616,0.0035324558567864013,0.001834558910713109,0.0005246648907161884,8.040980827499688e-05,6.372653805065694e-06,2.494911699773478e-07,4.55334312828158e-09
clip     | min_stop=300 | alpha=0.11416796874999999,344,0.0001882471683826344,2.957554205169238e-07,2.1852288335061756e-05,0.0001882471683826344,0.00044760293238806743,0.0009257414877660976,0.0016658422560040156,0.002607909669221677,0.003550452804477986,0.004200236169617956,0.003838232901465023,0.001963255062402577,0.000550922118757066,8.252026747077512e-05,6.364705454576112e-06,2.413989395720984e-07,4.2468268974269655e-09
clip     | min_stop=300 | alpha=0.11416796874999999,346,0.00020150964132659537,3.1316361482490396e-07,2.3348630714677192e-05,0.00020150964132659537,0.00047898486673448324,0.0009895094821706439,0.001777068220646743,0.002774209425817383,0.003763052840285428,0.004431691596810659,0.004002880833830966,0.002016541459655524,0.0005552416253697448,8.12818635887842e-05,6.101197382126765e-06,2.2417704277005812e-07,3.801635978035873e-09
clip     | min_stop=300 | alpha=0.11416796874999999,348,0.00021160729501229695,3.252942166116558e-07,2.4473336110911995e-05,0.00021160729501229695,0.0005028263881958181,0.0010375702032290655,0.0018596938259346316,0.00289502830204082,0.00391258184514067,0.004587029062702247,0.004095237477781209,0.0020318951118658626,0.0005489537562596365,7.853919333197719e-05,5.737318421313738e-06,2.0422120994366025e-07,3.338309653474921e-09
clip     | min_stop=300 | alpha=0.11416796874999999,350,0.00021981087954597915,3.342444167051492e-07,2.5375143814757537e-05,0.00021981087954597915,0.000522153321316839,0.0010762139948886445,0.0019251396354541827,0.0029884746189896925,0.004024106026712175,0.004696517124046508,0.004144450217160163,0.0020252350272897124,0.0005368682922034291,7.506807712538764e-05,5.336742614468782e-06,1.8402668184875835e-07,2.899673743124825e-09
clip     | min_stop=300 | alpha=0.11416796874999999,352,0.00022676321196199515,3.4107970597460645e-07,2.6129346834901375e-05,0.00022676321196199515,0.000538496478484791,0.0011086246142044543,0.0019791904364940076,0.003063731072893784,0.0041103554474695905,0.00477555564073973,0.004165405575161258,0.0020047061029234486,0.0005214337304915498,7.125598369734395e-05,4.929899977175321e-06,1.646842657087006e-07,2.5012620895041037e-09
clip     | min_stop=300 | alpha=0.11416796874999999,355,0.00011614308236756407,1.551674268669104e-07,1.2812903084800396e-05,0.00011614308236756407,0.0002813448167098355,0.0005901218517710159,0.0010720553837650455,0.0016866628386562037,0.0022971188917088664,0.0027060421896362586,0.0024178058866407694,0.0011862480946129164,0.0003130084616336931,4.31739230570243e-05,2.9991918164733567e-06,1.0004282903124242e-07,1.5083505359572836e-09
clip     | min_stop=300 | alpha=0.11416796874999999,357,0.00014787982336109202,1.9542380384070515e-07,1.6283866326885764e-05,0.00014787982336109202,0.00035811023261326136,0.0007502762789655464,0.0013603061945068233,0.0021341440908097483,0.002895929173420852,0.003396072733084933,0.002999200508366834,0.0014492490323209603,0.0003752125253387922,5.057946301347669e-05,3.4193889931267026e-06,1.1049288609851523e-07,1.6057676114562298e-09
clip     | min_stop=300 | alpha=0.11416796874999999,359,0.0001655216798451219,2.163633927375033e-07,1.819272431959152e-05,0.0001655216798451219,0.00040070512916124263,0.0008385539175816594,0.0015173515436455432,0.0023738268139425413,0.003209385623646162,0.003746696393977507,0.0032705261063012405,0.0015564571373413675,0.00039538798252474714,5.2089432054415386e-05,3.4269899734975466e-06,1.0727525122255384e-07,1.5027133909487434e-09
clip     | min_stop=300 | alpha=0.11416796874999999,361,0.00017779410570226264,2.2988235862871282e-07,1.950537462351927e-05,0.00017779410570226264,0.0004302784109271568,0.0008994088375162155,0.0016242465473588728,0.002533904716173524,0.00341327672099019,0.003966753798244918,0.003422503588642445,0.0016041467302051367,0.00039983482158423934,5.147944540335837e-05,3.2959706608892484e-06,9.994653737311116e-08,1.3494872594095317e-09
clip     | min_stop=300 | alpha=0.11416796874999999,363,0.00018731195479736775,2.395588383912345e-07,2.0511449511519452e-05,0.00018731195479736775,0.0004531686374784177,0.0009461692786407454,0.001705308873118957,0.0026528740769938357,0.003560458067867455,0.00411913822854503,0.0035128008425580706,0.0016215597092549508,0.0003965682350514726,4.989948639652057e-05,3.1090604626164167e-06,9.13288737702996e-08,1.188583607637102e-09
clip     | min_stop=300 | alpha=0.11416796874999999,365,0.00019517049428414163,2.468984196234389e-07,2.1332353562190377e-05,0.00019517049428414163,0.0004720311250321186,0.000984421145262792,0.001770738273525026,0.00274690072821895,0.0036731604321979102,0.004230354150761989,0.0035658357333545054,0.0016211328001911214,0.0003890005895907492,4.783558978165596e-05,2.9004486952151137e-06,8.253448566070034e-08,1.035318223871079e-09
clip     | min_stop=300 | alpha=0.11416796874999999,367,0.00020192333042158862,2.52666184953624e-07,2.202950314789082e-05,0.00020192333042158862,0.00048820820206646725,0.001016989731227275,0.0018256985234266563,0.002824180236308539,0.0037626750084217846,0.004313894019409925,0.003594102587680463,0.001609252443962195,0.00037887919847454625,4.5532570986713745e-05,2.6866713098855345e-06,7.405816270732129e-08,8.954148520741118e-10
clip     | min_stop=300 | alpha=0.11416796874999999,369,0.0002078866893949794,2.573017901786599e-07,2.2638013299694793e-05,0.0002078866893949794,0.0005024667431215342,0.001045490078569562,0.0018731445470787534,0.0028894098023288617,0.0038354866942432596,0.004377526375341678,0.0036048326488205304,0.001589622012636384,0.0003672092401057864,4.312740879336722e-05,2.476403362391135e-06,6.612485330671889e-08,7.705932607059429e-10
