legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,47.0,60.0,72.0,82.0,93.0,110.0,128.0,155.0,196.0,339.0,485.0,400.0,226.0,140.0,98.0,72.0
bravo    | p=0.55 | alpha=0.05,312.0,537.0,771.0,838.0,870.0,874.0,853.0,796.0,695.0,459.0,320.0,242.0,194.0,160.0,137.0,118.0
bravo    | p=0.51 | alpha=0.05,982.0,992.0,992.0,992.0,992.0,992.0,992.0,990.0,988.0,976.0,919.0,788.0,663.0,570.0,499.0,445.0
