legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.05,32.0,40.0,47.0,52.0,57.0,65.0,75.0,87.0,105.0,160.0,221.0,186.0,118.0,80.0,60.0,47.0
bravo    | p=0.55 | alpha=0.05,238.0,392.0,577.0,657.0,701.0,710.0,676.0,605.0,508.0,339.0,247.0,192.0,156.0,133.0,114.0,99.0
bravo    | p=0.51 | alpha=0.05,948.0,974.0,978.0,978.0,978.0,978.0,976.0,972.0,966.0,938.0,851.0,715.0,606.0,526.0,463.0,412.0
