legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03613281250092773,320.0,430.0,460.0,460.0,460.0,460.0,460.0,450.0,430.0,360.0,280.0,220.0,180.0,150.0,130.0,110.0
bayesian | a=500 | b=500 | critical_value=0.10742187500078515,430.0,470.0,480.0,480.0,480.0,480.0,470.0,460.0,440.0,380.0,300.0,240.0,200.0,170.0,150.0,130.0
bayesian | a=1000 | b=1000 | critical_value=0.15722656250068556,430.0,470.0,480.0,480.0,480.0,480.0,470.0,460.0,440.0,380.0,300.0,240.0,200.0,170.0,150.0,140.0
