legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03613281250092773,500.0,500.0,500.0,500.0,500.0,390.0,290.0,230.0,200.0,150.0,120.0,100.0,90.0,80.0,70.0,60.0
bayesian | a=500 | b=500 | critical_value=0.10742187500078515,500.0,500.0,500.0,500.0,500.0,410.0,320.0,270.0,230.0,190.0,150.0,130.0,110.0,100.0,90.0,80.0
bayesian | a=1000 | b=1000 | critical_value=0.15722656250068556,500.0,500.0,500.0,500.0,500.0,410.0,320.0,270.0,240.0,190.0,160.0,140.0,120.0,110.0,100.0,90.0
