legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=0.05,1981.7194492191209,1954.2327257002119,1915.9485259402547,1886.2040801998307,1846.0317057503532,1791.8275604842809,1718.7998655522108,1620.6667291611936,1489.4584189513575,1092.7894019330627,551.823183269442,201.5572043698882,99.0269994673524,64.78138167299296,48.10532851824715,38.23743330562986
bravo_without_replacement | p=0.55 | alpha=0.05,1999.8072082184412,1992.978034104607,1931.6997447463777,1811.197315121483,1561.1346956446228,1193.4269339798666,828.8420043636239,571.834348032902,420.00608656670704,270.93376752493026,199.74284052152848,158.14358188287446,130.87229834314437,111.62090613688814,97.31072683546884,86.25732584659417
bravo_without_replacement | p=0.51 | alpha=0.05,1999.9999999999973,1999.9999759432633,1999.9265756672246,1998.515557048318,1984.7774481904685,1917.8937666527497,1748.3553598361377,1504.5354279431053,1271.9699546325783,952.2848874120817,759.8973319536395,632.6346834862172,541.6354175228656,472.9031311444675,419.6158665670293,377.4371621190169
