,,0.5,0.52,0.55,0.57,0.59,0.62,0.7
clip     | alpha=0.43025781249999995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clip     | alpha=0.43025781249999995,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
