legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03271484375093457,499.9066055731377,498.1666252257327,489.94818399635915,479.2261938309358,460.9460556433283,433.4186616271085,396.89533439890965,354.0884422271469,309.399875905213,230.4732931988561,175.65047647449765,140.16955619730365,116.2405222218828,99.14029484581168,86.34311216833588,76.4237104156671
bayesian | a=500 | b=500 | critical_value=0.11132812500077732,499.97213212534894,498.92614343302995,492.51371874992907,483.3672005690056,467.14945175514066,442.16008979899595,408.60936841794364,369.0813605649887,327.7052146509516,254.06499785910782,201.5205269756343,166.02699403906587,141.07138292601798,122.64025590037102,108.49227745435539,97.28484906206484
bayesian | a=1000 | b=1000 | critical_value=0.16699218750066602,499.97784181605823,499.02347623236733,492.8949928261494,484.0249184908823,468.2075063726997,443.7691730841363,410.9321914560861,372.24919379298757,331.75972131442643,259.54964026854844,207.5978967995409,172.08038119347498,146.8886784193769,128.2212031742732,113.8636341674035,102.45370038018498
