legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bayesian | a=100 | b=100 | critical_value=0.03271484375093457,234.0,346.0,392.0,400.0,402.0,400.0,392.0,375.0,351.0,282.0,217.0,171.0,140.0,119.0,102.0,89.0
bayesian | a=500 | b=500 | critical_value=0.11132812500077732,344.0,413.0,432.0,432.0,430.0,422.0,411.0,395.0,371.0,304.0,241.0,196.0,166.0,142.0,123.0,111.0
bayesian | a=1000 | b=1000 | critical_value=0.16699218750066602,373.0,425.0,435.0,435.0,433.0,425.0,415.0,399.0,375.0,306.0,248.0,204.0,169.0,147.0,129.0,115.0
