legend,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo    | p=0.7 | alpha=0.058559570312499996,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,681.0,195.0,110.0,74.0,57.0,47.0
bravo    | p=0.55 | alpha=0.0712421875,750.0,750.0,750.0,750.0,750.0,750.0,750.0,666.0,479.0,302.0,220.0,171.0,140.0,119.0,102.0,89.0
bravo    | p=0.52 | alpha=0.20001953125,750.0,750.0,750.0,750.0,750.0,750.0,750.0,627.0,499.0,350.0,268.0,217.0,182.0,156.0,135.0,121.0
